Seq.Names,Species.NCBI,Order.IUCN,Family.IUCN,Species.IUCN,Order.Vertlife,Family.Vertlife,Species.Vertlife,Lon,Lat,RangeSize,AnnualTemp,TempRange,TempWarmQuarter,TempColdQuarter,UV,BodyMass,AFR,MaxLongevity,Clade,dN,dS,W,MolRateAll,MolRate12nd,MolRate3rd,Clade.Age,Clade.Age.SD,Tip.Age,Tip.Age.SD,dN.Mean,dN.Mid,dN.Min,dN.Max,dN.QL,dN.QU,dS.Mean,dS.Mid,dS.Min,dS.Max,dS.QL,dS.QU,Habitat,IUCN.Categories,Div.Rate,Div.Rate.DNA,ClaDS.Rate,ClaDS.Rate.DNA,BAMM.Lambda,BAMM.Lambda.DNA,NTR,NTR.DNA,Population,Generation,Island,X,Notes
Isoodon_macrourus_AF358864.1,Isoodon_macrourus,Peramelemorphia,Peramelidae,Isoodon_macrourus,Peramelemorphia,Peramelidae,Isoodon_macrourus,142.447186,-19.11288766,1092246.453,23.71429291,29.27784668,27.24442444,19.04505615,4877.773438,1600,0.405479452,4.9,2689,0.000999333,0.061216333,0.016324619,0.00780194,0.00239711,0.00780194,25.3268811,2.061694535,2.17273331,0.418540758,0.00045067,0.000437932,0.000275438,0.000672748,0.000311564,0.00065282,0.028449394,0.027645284,0.017387561,0.042468437,0.019668074,0.041210469,Terrestrial,2,0.085758024,0.155158593,0.086017529,0.079919957,0.073576091,0.078019077,16,16,NA,1.708890411,0.011008507,,
Isoodon_obesulus__KJ868116.1,Isoodon_obesulus,Peramelemorphia,Peramelidae,Isoodon_obesulus,Peramelemorphia,Peramelidae,Isoodon_obesulus,134.689784,-36.17026541,203133.1386,14.40934448,29.97736572,18.7320282,10.41904144,3170.418945,775,0.509863014,5.125013699,2689,0.001307667,0.06296,0.020769801,0.00844077,0.00253125,0.00844077,25.3268811,2.061694535,2.17273331,0.418540758,0.00063492,0.000616974,0.000388047,0.00094779,0.000438942,0.000919715,0.032490776,0.031572438,0.019857553,0.048501294,0.022462024,0.047064626,Terrestrial,2,0.127933111,0.092650264,0.087823454,0.078662425,0.073576091,0.078081853,17,15,1.00E+05,1.872088356,0.023001573,,
Isothrix_sinnamariensis__KU892785.1,Isothrix_sinnamariensis,Rodentia,Echimyidae,Isothrix_sinnamariensis,Rodentia,Echimyidae,Isothrix_sinnamariensis,-53.5657528,3.91117505,4835.344563,25.446698,6.705629883,26.66243286,24.68656464,5411.606934,291.73,NA,NA,2185,0.011147,0.369853333,0.030138974,0.00479198,0.00210501,0.00479198,24.47191856,0.757072043,21.68887387,0.934225091,0.000504817,0.000502619,0.000447705,0.000572034,0.00047171,0.000546711,0.015586442,0.015518552,0.013823062,0.017661784,0.014564224,0.016879927,Terrestrial,2,0.175958488,0.209715877,0.172561312,0.153103269,0.173287577,0.137470037,27,27,NA,2.024683805,0,,
Isthmomys_pirrensis_KY707312.1,Isthmomys_pirrensis,Rodentia,Cricetidae,Isthmomys_pirrensis,Rodentia,Cricetidae,Isthmomys_pirrensis,-77.55839529,7.81429957,5206.222882,23.44593353,2.722455139,23.84203949,23.09892273,4992.161621,138,NA,NA,2134,0.005209,0.31526,0.01652287,0.00437686,0.00156224,0.00437686,25.92359882,1.849283297,14.88511882,0.955284545,0.000349843,0.000349129,0.000302095,0.000408004,0.000304366,0.000392511,0.018143137,0.018106121,0.01566688,0.021159446,0.015784668,0.020355971,Terrestrial,2,0.105384682,0.050422129,0.147994144,0.11649392,0.189481147,0.151090575,25,24,NA,2.099245288,0,,
Jaculus_jaculus_NC_005314.1,Jaculus_jaculus,Rodentia,Dipodidae,Jaculus_jaculus,Rodentia,Dipodidae,Jaculus_jaculus,29.69309479,25.34636357,8111416.601,24.3082428,67.48348145,32.7471283,14.51390686,4912.180176,56.55,0.833315068,6.65,2164,0.006221333,0.320046333,0.019438852,0.00791806,0.00278319,0.00791806,35.41299861,1.524133265,11.65633478,0.692299296,0.000527712,0.000527943,0.000462779,0.000609449,0.00046734,0.000593014,0.029617408,0.029630359,0.0259731,0.034204867,0.026229114,0.033282444,Terrestrial,2,0.227223789,0.192477861,0.150316936,0.118390325,0.132130881,0.086353258,25,23,NA,2.520153699,7.96E-08,,
Kannabateomys_amblyonyx__KU892775.1,Kannabateomys_amblyonyx,Rodentia,Echimyidae,Kannabateomys_amblyonyx,Rodentia,Echimyidae,Kannabateomys_amblyonyx,-49.81051438,-24.5300963,916239.8996,20.40280457,27.63585449,23.72009888,16.19565125,4193.509766,600,NA,1.6,2185,0.004022667,0.174558,0.023044871,0.00471496,0.00147861,0.00471496,24.47191856,0.757072043,13.92183702,1.257826941,0.000278735,0.000280043,0.00021949,0.000341318,0.000232024,0.000320397,0.012237984,0.012295374,0.009636791,0.014985679,0.010187108,0.014067141,Terrestrial,2,0.110122119,0.091709273,0.168183739,0.125439567,0.172872363,0.135561889,28,27,NA,2.024683805,0,,
Kobus_ellipsiprymnus_JN632651.1,Kobus_ellipsiprymnus,Cetartiodactyla,Bovidae,Kobus_ellipsiprymnus,Cetartiodactyla,Bovidae,Kobus_ellipsiprymnus,22.92948677,-0.95954433,8949699.059,23.91753845,18.84718872,26.80142517,21.27091217,5552.502441,210000.34,4.639561644,23.28,1432,0.002236667,0.066712,0.033527202,0.00823852,0.00255116,0.00823852,11.86420202,0.777354878,4.19733592,0.489600245,0.000531909,0.000527644,0.000411857,0.000741521,0.000420153,0.000667646,0.015941895,0.015814064,0.012343792,0.02222419,0.012592451,0.020010068,Terrestrial,2,0.155850555,0.185692755,0.225551402,0.197861736,0.289310304,0.266184818,24,25,2.00E+05,10.46956274,5.46E-08,,
Kobus_leche_JX446401.1,Kobus_leche,Cetartiodactyla,Bovidae,Kobus_leche,Cetartiodactyla,Bovidae,Kobus_leche,23.55444951,-15.09949938,188733.1665,22.2076416,26.20390625,25.92271729,17.85794067,5433.986816,110749.05,1.75,20.85334247,1432,0.002118667,0.052563333,0.040306931,0.00815021,0.00250577,0.00815021,11.86420202,0.777354878,4.19733592,0.489600245,0.000504613,0.000500567,0.000390721,0.000703468,0.000398592,0.000633384,0.013304894,0.013198209,0.010301966,0.018548015,0.010509493,0.016700138,Terrestrial,3,0.310766356,0.19434944,0.243835423,0.186958671,0.289310304,0.2663221,26,25,212000,7.289966666,0,,
Kogia_breviceps_NC_005272.1,Kogia_breviceps,Cetartiodactyla,Kogiidae,Kogia_breviceps,Cetartiodactyla,Physeteridae,Kogia_breviceps,-10.91497668,0.0110238,254489752.3,23.36857796,6.42054081,25.96873283,21.04104614,4596.786621,431500,NA,16.88356164,1577,0.00315,0.087055667,0.036183745,0.00466665,0.00163497,0.00466665,24.02270603,2.234850429,7.00606787,0.976756499,0.000445778,0.000445395,0.000314204,0.000652356,0.00034277,0.000563267,0.014522509,0.014510039,0.010236103,0.02125238,0.011166729,0.018350054,Marine,2,0.101680886,0.096903223,0.151281772,0.127284969,0.19569665,0.202438748,20,19,NA,12,0,,
Kogia_sima_MH791441.1,Kogia_sima,Cetartiodactyla,Kogiidae,Kogia_sima,Cetartiodactyla,Physeteridae,Kogia_sima,-9.39403087,-1.86494696,238621966.7,24.41271973,6.069012642,26.81715202,22.18856621,4827.030273,183066.66,NA,NA,1577,0.002879333,0.132468667,0.021735958,0.00483412,0.0016216,0.00483412,24.02270603,2.234850429,7.00606787,0.976756499,0.000423712,0.000423348,0.000298651,0.000620065,0.000325803,0.000535386,0.019310403,0.019293822,0.013610821,0.028259031,0.014848264,0.024399843,Marine,2,0.101680886,0.096903223,0.148804107,0.126022346,0.19569665,0.202280962,20,19,NA,12,0,,
Lagenodelphis_hosei__MG599457.1,Lagenodelphis_hosei,Cetartiodactyla,Delphinidae,Lagenodelphis_hosei,Cetartiodactyla,Delphinidae,Lagenodelphis_hosei,2.66760769,1.37493939,176015521.7,26.35498428,5.083525658,28.26613235,24.46450806,5318.621582,164000,NA,NA,1529,0.000467333,0.016580333,0.028186003,0.00900808,0.00196924,0.00900808,8.12394069,0.608101322,1.86547012,0.269887226,0.000250834,0.00025096,0.000182757,0.000339211,0.000190978,0.000334058,0.010172745,0.010177837,0.007411829,0.013756936,0.007745225,0.013547916,Marine,2,0.557225696,0.690445734,0.478027674,0.57510822,0.474573945,0.506327572,32,30,NA,19.56739456,0,,
Lagenorhynchus_acutus_NC_050265.1,Lagenorhynchus_acutus,Cetartiodactyla,Delphinidae,Lagenorhynchus_acutus,Cetartiodactyla,Delphinidae,Lagenorhynchus_acutus,-19.99648308,59.14143512,10327851.4,8.261100769,8.758403778,12.30513,5.274162769,1251.300537,182000,6.98269863,26.81506849,1529,0.002008333,0.059070667,0.033998826,0.00407043,0.00147991,0.00407043,8.12394069,0.608101322,8.12393978,0.608101418,0.000250602,0.000251274,0.000209895,0.000299063,0.000217139,0.000290026,0.007847303,0.007868337,0.006572624,0.009364808,0.006799433,0.009081823,Marine,2,0.119525479,0.166663514,0.229374902,0.243171697,0.341775897,0.44023408,23,23,1.00E+06,12.73408589,0,,
Lagenorhynchus_albirostris_NC_005278.1,Lagenorhynchus_albirostris,Cetartiodactyla,Delphinidae,Lagenorhynchus_albirostris,Cetartiodactyla,Delphinidae,Lagenorhynchus_albirostris,-14.91154914,61.36235687,12456550.7,7.270533562,8.395437241,11.12611961,4.499918938,1223.759888,180000,NA,NA,1529,0.002742,0.057193,0.04794293,0.00629482,0.00214316,0.00629482,8.12394069,0.608101322,7.02343816,0.457638028,0.00038813,0.00038728,0.000321296,0.000451345,0.00033931,0.000441358,0.008837388,0.008818035,0.007315646,0.010276752,0.007725792,0.010049343,Marine,2,0.150782907,0.166663514,0.27116274,0.26165259,0.346405794,0.440721916,24,23,1.00E+05,15.52747932,0,,
Lagenorhynchus_australis__KC312630.1,Lagenorhynchus_australis,Cetartiodactyla,Delphinidae,Lagenorhynchus_australis,Cetartiodactyla,Delphinidae,Lagenorhynchus_australis,-64.349136,-50.96884742,1670845.78,7.551226139,6.421266556,10.41887474,5.300513744,1984.187622,120000,NA,NA,1529,0.000805667,0.007434,0.10837593,0.00830853,0.0025877,0.00830853,8.12394069,0.608101322,1.0030771,0.249157198,0.000823289,0.000811816,0.000469373,0.001650186,0.000532571,0.001299658,0.008883167,0.008759381,0.005064469,0.017805274,0.005746369,0.014023128,Marine,2,0.700254142,0.854370879,0.433775013,0.559099303,0.474321107,0.507212003,30,29,NA,15.52747932,0,,
Lagenorhynchus_cruciger__KC312620.1,Lagenorhynchus_cruciger,Cetartiodactyla,Delphinidae,Lagenorhynchus_cruciger,Cetartiodactyla,Delphinidae,Lagenorhynchus_cruciger,-5.02043041,-52.95284831,62373335.81,5.143459797,4.785598755,7.082663059,3.640683889,1676.876831,110000,NA,NA,1529,0.000301,0.007653667,0.039327555,0.00811867,0.00248117,0.00811867,8.12394069,0.608101322,1.0030771,0.249157198,0.000330094,0.000325494,0.000188193,0.000661635,0.000213532,0.000521092,0.009267391,0.009138251,0.005283523,0.018575408,0.005994917,0.014629672,Marine,2,0.700254142,0.854370879,0.437630014,0.543933785,0.474321107,0.50666838,30,29,140000,15.52747932,0,,
Lagenorhynchus_obliquidens__MF166863.1,Lagenorhynchus_obliquidens,Cetartiodactyla,Delphinidae,Lagenorhynchus_obliquidens,Cetartiodactyla,Delphinidae,Lagenorhynchus_obliquidens,-12.6707972,44.98632165,15292544.63,10.93099594,12.50447559,16.84434128,6.594184399,1976.656128,120000,11.3739863,35.32876712,1529,0.000929667,0.012977667,0.071635887,0.00797548,0.00220608,0.00797548,8.12394069,0.608101322,1.93004817,0.441055068,0.00048832,0.000481149,0.000284216,0.000874929,0.000309638,0.000722971,0.007985466,0.007868198,0.004647765,0.014307664,0.005063491,0.011822708,Marine,2,0.454934233,0.666589144,0.423762719,0.531689802,0.474292961,0.50674836,29,28,NA,18.32087274,0,,
Lagenorhynchus_obscurus__KC312621.1,Lagenorhynchus_obscurus,Cetartiodactyla,Delphinidae,Lagenorhynchus_obscurus,Cetartiodactyla,Delphinidae,Lagenorhynchus_obscurus,14.46764841,-39.69049097,5314423.743,12.84902287,7.043943882,16.02485466,10.41201878,2925.99585,127500,NA,NA,1529,0.000544,0.009743667,0.055831138,0.00727662,0.00211642,0.00727662,8.12394069,0.608101322,1.93004817,0.441055068,0.000301246,0.000296822,0.000175333,0.000539746,0.000191016,0.000446003,0.005932014,0.005844901,0.003452598,0.010628467,0.003761421,0.008782514,Marine,2,0.454934233,0.666589144,0.405586452,0.509938861,0.474292961,0.507036686,29,28,NA,15.52747932,0,,
Lagorchestes_conspicillatus__KJ868117.1,Lagorchestes_conspicillatus,Diprotodontia,Macropodidae,Lagorchestes_conspicillatus,Diprotodontia,Macropodidae,Lagorchestes_conspicillatus,136.5115822,-18.29282657,1884281.954,25.9245636,36.04365967,29.99654236,19.95071106,5240.748047,3050,1.154589041,7.4,2607,0.002216667,0.123834333,0.017900259,0.00946978,0.00214507,0.00946978,22.08363611,1.582003982,4.84313246,0.513689409,0.000446613,0.000442358,0.000351761,0.00062139,0.000367539,0.000568348,0.025420856,0.025178706,0.02002197,0.03536907,0.02092005,0.032349915,Terrestrial,2,0.100624007,0.121508685,0.145526178,0.142579366,0.197651809,0.193107366,20,19,NA,3.014295479,0.000140247,,
Lagorchestes_hirsutus_AB241056.1,Lagorchestes_hirsutus,Diprotodontia,Macropodidae,Lagorchestes_hirsutus,Diprotodontia,Macropodidae,Lagorchestes_hirsutus,113.1131328,-25.00281437,89.12000772,22.49613953,26.29349365,26.25739136,19.01606293,4846.930664,1265,NA,10.6,2607,0.002249333,0.101289,0.022207084,0.00856934,0.00230427,0.00856934,22.08363611,1.582003982,4.84313246,0.513689409,0.000471123,0.000466635,0.000371066,0.000655492,0.00038771,0.000599539,0.021747546,0.021540387,0.017128799,0.030258245,0.017897106,0.027675358,Terrestrial,4,0.2020699,0.121508685,0.155926608,0.142704337,0.197651809,0.192970265,22,19,4000,3.014295479,1,,
Lagostrophus_fasciatus_NC_008447.1,Lagostrophus_fasciatus,Diprotodontia,Macropodidae,Lagostrophus_fasciatus,Diprotodontia,Macropodidae,Lagostrophus_fasciatus,113.1131328,-25.00281437,89.12000772,22.49613953,26.29349365,26.25739136,19.01606293,4846.930664,1700,NA,4,2607,0.005264,0.304110667,0.017309488,0.00599264,0.00177596,0.00599264,22.08363611,1.582003982,12.13975085,0.763464509,0.000427672,0.000428971,0.000356124,0.000486001,0.000373435,0.000475467,0.023185674,0.023256089,0.019306783,0.026347918,0.020245277,0.025776837,Terrestrial,4,0.040036342,0.047043874,0.101951168,0.099543372,0.117843036,0.154831158,15,15,9000,6.333171003,1,,
Lagothrix_lagotricha_KC757398.1,Lagothrix_lagotricha,Primates,Atelidae,Lagothrix_lagothricha,Primates,Atelidae,Lagothrix_lagotricha,-68.15556443,-5.51612256,2568088.693,24.35706787,4.948140564,24.99464874,23.51089172,5248.464355,6299.99,7.58,31,2438,0.005698667,0.129408333,0.044036319,0.00434154,0.00156025,0.00434154,22.64803249,0.684667696,11.68401722,0.800827157,0.000491092,0.000486948,0.000422258,0.000585996,0.00043312,0.000569268,0.011264039,0.011169004,0.009685221,0.013440829,0.009934362,0.013057146,Terrestrial,4,0.456227224,0.245126311,0.381178292,0.243922124,0.511788109,0.377774925,19,18,NA,15,0,,Synonym
Lama_guanicoe_EU681954.1,Lama_guanicoe,Cetartiodactyla,Camelidae,Lama_guanicoe,Cetartiodactyla,Camelidae,Lama_guanicoe,-68.24566548,-37.21341492,1658706.173,10.31911011,46.64990234,16.50933685,3.691853333,3785.236084,125000,1.917808219,33.7,1601,0.000582667,0.037029333,0.015735273,0.00551091,0.00138574,0.00551091,12.94601324,1.308903548,2.52870495,0.547712212,0.000240263,0.000230618,0.000135655,0.000415679,0.00016075,0.000348706,0.015625821,0.014998537,0.008822466,0.027034145,0.010454544,0.022678482,Terrestrial,2,0.198363364,0.18073199,0.127826551,0.097637793,0.246739135,0.141953612,16,16,1.00E+06,11.13464384,0,,
Lamottemys_okuensis__MN807594.1,Lamottemys_okuensis,Rodentia,Muridae,Lamottemys_okuensis,Rodentia,Muridae,Lamottemys_okuensis,10.47984507,6.2142623,439.8338023,15.67838593,13.66048096,18.04165039,14.09548492,5426.246094,75.89,NA,NA,2020,0.005762,0.196072,0.029387164,0.00913361,0.0028339,0.00913361,13.83802873,0.323121765,7.19863493,0.469759693,0.00079108,0.000783373,0.000670878,0.000987016,0.000696572,0.000887427,0.026060856,0.025806976,0.022100995,0.032515649,0.022947445,0.029234838,Terrestrial,5,0.097643238,0.070966154,0.189007142,0.102148044,0.178241383,0.128583352,33,31,NA,1.710683948,0,,
Lariscus_insignis__KR911799.1,Lariscus_insignis,Rodentia,Sciuridae,Lariscus_insignis,Rodentia,Sciuridae,Lariscus_insignis,107.6089553,-0.27972234,1275964.487,25.40901642,3.600840149,25.94200745,24.88625946,5415.17334,200,NA,NA,2269,0.013003667,0.399881667,0.032518787,0.00906989,0.00317766,0.00906989,22.40968819,1.150065384,14.91203159,0.892438569,0.000861537,0.000861927,0.000754885,0.000969467,0.000771482,0.000961167,0.026460906,0.026472858,0.02318522,0.029775818,0.023694988,0.029520876,Terrestrial,2,0.1381919,0.05360947,0.150593194,0.114835304,0.196458714,0.132975469,22,19,NA,3.792113049,0.000629975,,
Lasionycteris_noctivagans_MT774149.1,Lasionycteris_noctivagans,Chiroptera,Vespertilionidae,Lasionycteris_noctivagans,Chiroptera,Vespertilionidae,Lasionycteris_noctivagans,-101.1557293,43.79545782,10110807.92,8.160654449,90.78421875,20.38165436,-4.427406693,2450.997314,10.46,0.572479452,12,1815,0.013347333,0.431698,0.030918219,0.00588144,0.00247578,0.00588144,26.6295509,0.911787259,23.56825761,0.859068272,0.000552829,0.000551978,0.000505943,0.00061471,0.000513186,0.00059731,0.017753058,0.01772574,0.01624742,0.019740274,0.01648,0.019181484,Terrestrial,2,0.106139516,0.062495845,0.184246244,0.108942677,0.193991859,0.149544035,26,25,NA,3.972705616,4.94E-05,,
Lasiopodomys_brandtii_MN614478.1,Lasiopodomys_brandtii,Rodentia,Cricetidae,Lasiopodomys_brandtii,Rodentia,Cricetidae,Lasiopodomys_brandtii,111.8021524,46.40827863,819069.4533,1.404955959,139.095459,19.24775848,-18.71250305,2234.553955,93.82,NA,4.1,2092,0.005377667,0.085715,0.062738922,0.00886299,0.00288902,0.00886299,28.22084995,1.29577446,9.50340692,0.980476446,0.000567691,0.000567457,0.000461711,0.000778087,0.000470322,0.000718361,0.009295246,0.009291418,0.007559958,0.012740214,0.007700942,0.011762281,Terrestrial,2,0.135304363,0.13300848,0.179628951,0.174818071,0.184418929,0.186291722,32,32,NA,1.614762463,0,,
Lasiopodomys_gregalis_MN199169.1,Lasiopodomys_gregalis,Rodentia,Cricetidae,Microtus_gregalis,Rodentia,Cricetidae,Microtus_gregalis,98.20963322,56.32864522,4537963.905,-2.351275253,138.2865332,15.89031677,-21.3101059,1705.96106,47.5,NA,NA,2092,0.006862333,0.201859,0.033995677,0.00709179,0.002062,0.00709179,28.22084995,1.29577446,14.35052182,0.933034321,0.000470168,0.000469219,0.000404765,0.000540576,0.000419997,0.000526673,0.013461191,0.013434032,0.011588679,0.015477013,0.012024765,0.015078978,Terrestrial,2,0.337907478,NA,0.22530437,NA,0.184434554,NA,39,NA,NA,1.023626855,0.002862029,,Synonym
Lasiopodomys_mandarinus_KF819832.1,Lasiopodomys_mandarinus,Rodentia,Cricetidae,Lasiopodomys_mandarinus,Rodentia,Cricetidae,Lasiopodomys_mandarinus,117.3454918,39.39997002,771618.4589,8.791621399,109.7687988,22.88609161,-7.207092285,2522.154297,47.48,NA,NA,2092,0.008024333,0.077678333,0.103302079,0.00914806,0.00382802,0.00914806,28.22084995,1.29577446,9.50340692,0.980476446,0.00084971,0.00084936,0.000691082,0.001164627,0.000703969,0.00107523,0.008637935,0.008634377,0.007025357,0.011839292,0.007156371,0.010930513,Terrestrial,2,0.135304363,0.13300848,0.188742678,0.173915889,0.184418929,0.186344724,32,32,NA,1.614762463,0,,
Lasiorhinus_krefftii__KJ868118.1,Lasiorhinus_krefftii,Diprotodontia,Vombatidae,Lasiorhinus_krefftii,Diprotodontia,Vombatidae,Lasiorhinus_krefftii,146.746352,-22.34295267,91.2146782,23.67522583,43.44212402,28.65975647,16.72840729,4801.488281,2900,NA,30,2655,0.001597333,0.097357667,0.016406857,0.0030086,0.00107693,0.0030086,32.19872249,2.277268332,4.90751532,1.208595171,0.000331021,0.00032354,0.000132047,0.000535978,0.000230092,0.000489571,0.021562777,0.021075478,0.008601576,0.034913688,0.01498825,0.031890721,Terrestrial,6,0.067390742,0.075628499,0.065263884,0.056130065,0.065782112,0.076577928,13,13,80,9.18990411,0,,
Lasiurus_borealis_JN209842.1,Lasiurus_borealis,Chiroptera,Vespertilionidae,Lasiurus_borealis,Chiroptera,Vespertilionidae,Lasiurus_borealis,-89.35479775,38.6123623,4875568.599,12.65587311,87.02445313,24.12781982,0.420293188,2776.188721,10.74,NA,NA,1815,0.013679667,0.727579333,0.018801615,0.00466753,0.00197746,0.00466753,26.6295509,0.911787259,26.62955032,0.911787222,0.00050606,0.000506974,0.000460229,0.000539859,0.000473729,0.000537367,0.023716104,0.02375892,0.021568248,0.025300081,0.02220091,0.02518325,Terrestrial,2,0.09350523,0.0794303,0.138527737,0.102325285,0.189733436,0.150068975,29,22,NA,5.62100331,0.000281329,,
Leggadina_lakedownensis_EU305668.1,Leggadina_lakedownensis,Rodentia,Muridae,Leggadina_lakedownensis,Rodentia,Muridae,Leggadina_lakedownensis,131.4731912,-18.07570932,1323522.042,26.1239624,35.61051758,30.21912231,20.26648254,5299.456055,17.5,NA,NA,2044,0.006596,0.275302,0.023959143,0.00768331,0.0025449,0.00768331,13.53253095,0.441188746,8.59628653,0.813391005,0.000756712,0.000756141,0.000581884,0.000984618,0.000623874,0.000883691,0.031555103,0.031531305,0.024264744,0.041058851,0.02601574,0.036850153,Terrestrial,2,0.165799876,0.120360096,0.266653216,0.117914778,0.375145837,0.128810459,31,29,NA,1.710683948,6.00E-05,,
Lemniscomys_barbarus__MN807585.1,Lemniscomys_barbarus,Rodentia,Muridae,Lemniscomys_barbarus,Rodentia,Muridae,Lemniscomys_barbarus,-1.7641931,34.38866686,249140.7306,17.51560974,53.40929688,25.65386658,10.70451126,3461.597168,33.43,NA,4.4,2020,0.00376,0.156142,0.024080645,0.01182283,0.00327154,0.01182283,13.83802873,0.323121765,5.52000372,0.518822892,0.00067811,0.000676007,0.000560492,0.000839268,0.000566458,0.000821347,0.027466375,0.027381217,0.022702355,0.033993965,0.022944008,0.033268105,Terrestrial,2,0.448903793,0.359510572,0.238138227,0.121353111,0.178717743,0.130259809,38,38,NA,1.305383151,0,,
Lemniscomys_bellieri__MN807583.1,Lemniscomys_bellieri,Rodentia,Muridae,Lemniscomys_bellieri,Rodentia,Muridae,Lemniscomys_bellieri,-4.7236948,9.2089768,241558.52,26.53587036,17.0664917,29.38887939,24.54733887,5597.849609,46.47,NA,NA,2020,0.003858333,0.151017333,0.025548944,0.01426565,0.00438498,0.01426565,13.83802873,0.323121765,4.33674769,0.4521136,0.000890659,0.000879429,0.000683983,0.001104094,0.000724386,0.001092376,0.034372971,0.033939546,0.026396756,0.042609983,0.027956017,0.042157775,Terrestrial,2,0.295807039,0.23495225,0.217321307,0.122637057,0.178378023,0.130360425,37,37,NA,1.305383151,0,,
