"Seq.Names","Species.NCBI","Order.RD","Family.RD","Species.RD","Species.Vertlife","Backbone","Lon","Lat","RangeSize","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","Habitat","Clade","dN","dS","W","MolRateAll","MolRate12nd","MolRate3rd","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Island","IUCN","IUCN.Categories","Length","BodyMass","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Lycodon_ruhstrati_MK867843.1","Lycodon_ruhstrati","Squamata","Colubridae","Lycodon_ruhstrati","Lycodon_ruhstrati","Serpentes",111.39629524,26.82204238,1642750.94627551,18.0442001342773,67.3066650390625,26.7350646972656,8.25380477905273,3389.57153320312,"Terrestrial",416,0.005534,0.148021,0.0373865870383256,0.00408494,0.0015575,0.01777578,47.51117656,1.80616715442272,20.19405607,1.52747735239004,0.000275623444934072,0.000274077076061162,0.000233209869202302,0.000340031035358865,0.000239280588885247,0.000322859607813025,0.00737225477820496,0.00733089318316757,0.00623779509381893,0.00909500070199757,0.00640017203602877,0.00863570690424499,0.001674502,"LC",2,1055,134.3,0.162667254807031,0.162667254807031,0.164013806103409,0.067639725320102,0.133784401,0.0905226534061331,37,37
"Lycodon_semicarinatus_AB008539.1","Lycodon_semicarinatus","Squamata","Colubridae","Lycodon_semicarinatus","Lycodon_semicarinatus","Serpentes",128.53446487,27.25106554,2631.71518875414,22.0895935058594,43.3505859375,28.018212890625,16.1281143188477,3725.30493164062,"Terrestrial",416,0.00352833333333333,0.0879836666666667,0.0401021401699558,0.00486289,0.00167664,0.02159172,47.51117656,1.80616715442272,9.09738866,0.894803406257026,0.000391624687455709,0.000386915459458063,0.000318935180138266,0.000488729035786785,0.000330260131337543,0.000464887379781597,0.00976568047979423,0.00964824964000143,0.00795307130209498,0.0121871060675444,0.00823547396567555,0.0115925827851424,1,"LC",2,1700,450.9,0.316234691302626,0.17229958345093,0.161354613466238,0.049603173295324,0.132655065,0.0902073872178546,41,39
"Macroclemys_temminckii_EF071948.1","Macroclemys_temminckii","Testudines","Chelydridae","Macrochelys_temminckii","Macrochelys_temminckii","Chelydridae",-91.64344532,33.69342326,860106.749478728,17.3023010253906,74.7780029296875,27.1222320556641,6.64809112548828,3221.40454101562,"Terrestrial",731,0.005954,0.104039,0.0572285392977633,0.00247135,0.00084868,0.0088657,70.04191262,8.77395495460972,31.2562092,6.25066069449645,0.000197691115420624,0.000199355542389599,0.000119222518598733,0.000321797169633373,0.000125855877769611,0.000277979043297531,0.00345441483998091,0.00348349870249773,0.00208327034136607,0.00562301910169407,0.00219918032705283,0.00485734996399594,3.31e-06,"VU",4,495.5697475,21910.20376,0.0304310129230598,0.0304310129230598,0.0408466327399433,0.0408466327399433,0.052331721,0.052331721,11,11
"Macrovipera_schweizeri_MH717075.1","Macrovipera_schweizeri","Squamata","Viperidae","Macrovipera_schweizeri","Macrovipera_schweizeri","Serpentes",24.5317872,36.79293792,303.740277095004,17.80751953125,51.266044921875,25.2887557983398,11.2097099304199,3266.06713867188,"Terrestrial",499,0.0109186666666667,0.210380666666667,0.0518995725209224,0.00620603,0.00154742,0.02659006,46.88436124,2.32152561774027,30.46584705,2.06777003897926,0.000359992201853793,0.000360819691529899,0.000305764632250914,0.000407507467932642,0.000314205644333781,0.000400722541352248,0.00693632306332906,0.00695226711904883,0.005891467258765,0.00785184632818242,0.00605410852289996,0.0077211144887697,1,"EN",5,1070,634.6,0.0872063190119352,0.0872063190119352,0.104513285436032,0.0470014263776255,0.092875109,0.0852123725365478,26,26
"Malaclemys_terrapin_terrapin_KX774423.1","Malaclemys_terrapin","Testudines","Emydidae","Malaclemys_terrapin","Malaclemys_terrapin","Emydidae",-81.10184612,33.74239093,116194.195133271,17.8915145874023,63.024638671875,26.2463562011719,9.24888610839844,3248.90795898438,"Terrestrial",723,0.00248433333333333,0.026032,0.0954338250358533,0.00304175,0.00129128,0.00658693,22.65473698,2.40798772671425,10.31246347,1.46311661077312,0.000245458360561338,0.00024639871931293,0.000158307578349241,0.000327331911571809,0.000189899740237105,0.000316060872724006,0.00257202685179099,0.00258188036810178,0.00165882042650776,0.00342993599437971,0.00198985779062887,0.00331183280776251,0.061265426,"VU",4,151.6469848,634.6059337,0.0665834380949808,0.0665834380949808,0.148650099655368,0.148650099655368,0.249568925,0.249568925,16,16
"Malacochersus_tornieri__DQ080042.1","Malacochersus_tornieri","Testudines","Testudinidae","Malacochersus_tornieri","Malacochersus_tornieri","Testudinidae",36.30542426,-3.18276803,74899.8237669075,22.6741897583008,11.7725476074219,24.3006561279297,20.8611755371094,5941.06005859375,"Terrestrial",707,0.0130716666666667,0.138167333333333,0.0946075049095059,0.00455553,0.0026118,0.01131972,50.32539167,5.46614425296079,24.98971272,2.81992038177657,0.000528989541118374,0.000533426221488776,0.000351114623063164,0.0006328383848086,0.000408527909768048,0.000614453099298109,0.00559141203041307,0.00563830767970269,0.00371127664130888,0.00668909285171323,0.00431813427654407,0.00649476064172549,0,"CR",6,149.2721091,508.8859583,0.044211326238826,0.044211326238826,0.0506567002656847,0.0506567002656847,0.053126664,0.053126664,19,19
"Malayopython_reticulatus_MH410033.1","Malayopython_reticulatus","Squamata","Pythonidae","Malayopython_reticulatus","Malayopython_reticulatus","Serpentes",108.89875083,6.08339033,3256992.48070709,25.46982421875,8.62249145507812,26.6070465087891,24.059391784668,5220.35205078125,"Terrestrial",505,0.004237,0.202348,0.0209391740961116,0.00272529,0.00074206,0.01586318,84.78371041,9.75529389452969,29.11417895,3.3507169540167,0.000147309171601455,0.000146891372272282,0.000101105206135428,0.0001812170824965,0.000112163597666647,0.000174264003092531,0.00703509942299059,0.007015146423543,0.00482851929456962,0.00865445225607783,0.00535663905136905,0.0083223914320905,0.048993525,"LC",2,10000,246603.9,0.0645735181367549,0.0645735181367549,0.0928618225108297,0.0433305984586622,0.13295702,0.133279817828484,21,21
"Manouria_emys__DQ080040.1","Manouria_emys","Testudines","Testudinidae","Manouria_emys","Manouria_emys","Testudinidae",103.66858041,6.86156853,607421.907165327,24.0032852172852,9.70812683105469,25.1694198608398,22.3949554443359,5167.48193359375,"Terrestrial",707,0.00460133333333333,0.0772216666666667,0.0595860401873395,0.0019116,0.000754,0.0055213,50.32539167,5.46614425296079,29.82480457,6.64062348552713,0.000162220513973705,0.000152850539097818,9.38165571094665e-05,0.000277420217068659,0.000104263955193171,0.000254410944381008,0.00272245837219055,0.00256520719647174,0.00157447208800091,0.00465579213178867,0.00174980506953245,0.00426964006302711,0.000565756,"CR",6,395,8735.711889,0.0266506304487134,0.0266506304487134,0.0506627240358305,0.0506627240358305,0.05287877,0.05287877,14,14
"Manouria_impressa_EF661586.1","Manouria_impressa","Testudines","Testudinidae","Manouria_impressa","Manouria_impressa","Testudinidae",101.8675596,16.4641008,1227248.32397018,24.0696884155273,21.7236743164062,26.5453979492187,20.4088928222656,4853.18408203125,"Terrestrial",707,0.00590766666666667,0.0754853333333333,0.0782624439184654,0.00225935,0.00090384,0.00604173,50.32539167,5.46614425296079,29.82480457,6.64062348552713,0.000208275439666471,0.00019624529878518,0.000120451379429953,0.000356180709005204,0.000133864827433249,0.000326639029793147,0.00266124374908934,0.00250752837452444,0.00153906999831798,0.00455110639499422,0.00171046060831822,0.00417363697629278,0,"VU",4,264.5,2780,0.0266506304487134,0.0266506304487134,0.051449350674025,0.051449350674025,0.053109414,0.053109414,14,14
"Mauremys_annamensis_HM131942.1","Mauremys_annamensis","Testudines","Geoemydidae","Mauremys_annamensis","Mauremys_annamensis","Geoemydidae",108.76213797,14.39093489,16114.4907063332,25.9178375244141,22.0032177734375,28.4340881347656,22.4064666748047,4818.64111328125,"Terrestrial",679,0.000755666666666667,0.00815633333333333,0.0926478401242388,0.00291229,0.00115713,0.00892701,38.6829967,2.78358096135014,1.86898425,0.461792461240056,0.000427132545282602,0.000416545766235102,0.000214811066702295,0.00083251348932587,0.000238817192108007,0.000624016225538148,0.00461028065748566,0.00449601162505809,0.00231857608784228,0.00898578410688783,0.00257768763726988,0.00673535642818392,0,"CR",6,179.9,940.7978897,0.0591150492692242,0.0591150492692242,0.0682500170244755,0.0682500170244755,0.053918268,0.053918268,19,19
"Mauremys_caspica_KC692465.1","Mauremys_caspica","Testudines","Geoemydidae","Mauremys_caspica","Mauremys_caspica","Geoemydidae",44.56729903,36.15995627,996195.149608412,17.0866348266602,90.3587109375,29.3298217773437,4.80833358764648,3482.94702148438,"Terrestrial",679,0.00243033333333333,0.040688,0.0597309608074453,0.00226989,0.00099941,0.00667404,38.6829967,2.78358096135014,10.43491626,1.42715623587589,0.000236594790547419,0.000236420333543487,0.000127900143651281,0.00031275812948075,0.000188703264809984,0.000291766958576646,0.00396100761395969,0.00395808690078894,0.00214127048891097,0.00523611415676016,0.00315922031487669,0.00488468550702232,0.000307614,"DD",1,135,441.3002633,0.116482846254602,0.116482846254602,0.0729367020624286,0.0729367020624286,0.054624316,0.054624316,21,21
"Mauremys_japonica_GU938833.1","Mauremys_japonica","Testudines","Geoemydidae","Mauremys_japonica","Mauremys_japonica","Geoemydidae",135.02616512,34.66594958,141444.034293866,14.9187026977539,75.578212890625,25.7884918212891,4.69241561889648,2760.03076171875,"Terrestrial",679,0.00215133333333333,0.0291366666666667,0.0738359455439881,0.00265962,0.00110329,0.00831354,38.6829967,2.78358096135014,9.10680583,1.4885316043118,0.000241659061789244,0.000242850599360501,0.000124388256569069,0.000334720655542158,0.00018188498441915,0.000307299632428835,0.00327291890161106,0.00328905653704701,0.00168465719037842,0.00453330221582585,0.00246336636009884,0.00416192452287024,0.03944365,"NT",3,137.3,471.2210547,0.0707623584119025,0.0707623584119025,0.0768595705495825,0.0768595705495825,0.05397153,0.05397153,20,20
"Mauremys_leprosa_KP100055.1","Mauremys_leprosa","Testudines","Geoemydidae","Mauremys_leprosa","Mauremys_leprosa","Geoemydidae",-2.08658918,36.29676892,923475.080277502,17.062223815918,60.8951318359375,26.1589599609375,9.17756118774414,3283.2744140625,"Terrestrial",679,0.00443233333333333,0.0506613333333333,0.0874894725760606,0.00264962,0.00128908,0.00753163,38.6829967,2.78358096135014,13.31500129,1.71109382930237,0.000337691265906226,0.000338839113319402,0.000199971970537814,0.000437387172645042,0.000258493326537639,0.000414750921177098,0.00385979313811325,0.00387291297275596,0.00228566894564331,0.00499931202882486,0.00295456491994409,0.00474058088322028,0.000357465,"LC",2,170.0416667,789.4386414,0.0617680748963899,0.0617680748963899,0.0727642593713404,0.0727642593713404,0.053893589,0.053893589,20,20
"Mauremys_mutica_KP100056.1","Mauremys_mutica","Testudines","Geoemydidae","Mauremys_mutica","Mauremys_mutica","Geoemydidae",113.50010472,24.68493324,883221.904541943,20.0765121459961,59.65021484375,27.6066833496094,11.3605895996094,3667.31787109375,"Terrestrial",679,0.000545333333333333,0.00105766666666667,0.515600378190986,0.00259079,0.00112513,0.0083606,38.6829967,2.78358096135014,1.86898425,0.461792461240056,0.000308243865938393,0.000300603826008216,0.000155020249283173,0.000600790502221933,0.000172344475645655,0.000450326662982095,0.000597834832898851,0.000583017078193197,0.000300659688860336,0.00116522509996956,0.000334259792923999,0.000873402507116252,0.000631568,"CR",6,167.575,787.4521843,0.0591150492692242,0.0591150492692242,0.0659687024459187,0.0659687024459187,0.053844714,0.053844714,19,19
"Mauremys_nigricans_KT951839.1","Mauremys_nigricans","Testudines","Geoemydidae","Mauremys_nigricans","Mauremys_nigricans","Geoemydidae",110.23779866,23.80712252,215822.49963562,20.6311218261719,59.09162109375,27.7208374023438,11.7580337524414,3731.49755859375,"Terrestrial",679,0.00149,0.0235906666666667,0.0631605719776183,0.00256636,0.00100647,0.00797602,38.6829967,2.78358096135014,7.80101873,1.26519241720054,0.00019555989551338,0.000196918390846379,0.000109504586551837,0.00026038485580708,0.000144905421868916,0.000251813355433892,0.00309623376404316,0.00311774236174048,0.00173374912739298,0.00412258546200866,0.00229423859429685,0.00398687579211798,0.000247492,"EN",5,172.85,717.75,0.097427067504943,0.097427067504943,0.0737589395398992,0.0737589395398992,0.05406676,0.05406676,21,21
"Mauremys_reevesii_KJ700438.1","Mauremys_reevesii","Testudines","Geoemydidae","Mauremys_reevesii","Mauremys_reevesii","Geoemydidae",115.03720459,30.60196107,1132981.61111503,16.7660980224609,81.38345703125,27.5054046630859,5.08674964904785,3058.86499023438,"Terrestrial",679,0.00117533333333333,0.017374,0.0676489773991788,0.00261207,0.00104897,0.00785743,38.6829967,2.78358096135014,4.79104084,0.85892873468181,0.000253100596472395,0.000251994900896842,0.000154425835240773,0.000396751320075808,0.000173524090766141,0.000348399399519299,0.00374138096691269,0.00372503636544106,0.00228275195247293,0.00586485317781942,0.00256506598380964,0.00515010592789136,0,"EN",5,141.4833333,514.7651398,0.130663409003144,0.130663409003144,0.0814243066110547,0.0814243066110547,0.054093413,0.054093413,22,22
"Mauremys_sinensis_KC333650.1","Mauremys_sinensis","Testudines","Geoemydidae","Mauremys_sinensis","Mauremys_sinensis","Geoemydidae",112.75032015,23.07219268,397220.46306788,21.726953125,52.337314453125,28.1725738525391,14.0269378662109,3838.17578125,"Terrestrial",679,0.001807,0.0180706666666667,0.0999963107799011,0.00279329,0.00121881,0.0079927,38.6829967,2.78358096135014,4.79104084,0.85892873468181,0.000389126016300865,0.00038742607990975,0.000237419867509991,0.000609979837246442,0.000266782216688386,0.000535641844808316,0.00389140372545702,0.00387440373437878,0.00237428626774611,0.00610002341575431,0.00266792059234658,0.00535661606543967,5.47e-07,"CR",6,182.5,1101.610336,0.130663409003144,0.130663409003144,0.0847962796813428,0.0847962796813428,0.054125301,0.054125301,22,22
"Mecistops_cataphractus_EF551000.1","Mecistops_cataphractus","Crocodiles","Crocodylidae","Mecistops_cataphractus","Mecistops_cataphractus","Crocodylidae",14.73314583,0.52141972,3344510.10503582,23.8610427856445,8.57008361816406,25.2013198852539,22.7581207275391,5427.5390625,"Terrestrial",777,0.00601533333333333,0.150114333333333,0.0400716786982367,0.00601944,0.00150446,0.0208218,58.33476844,4.00382383976525,25.45201645,2.19195646766548,0.000238008324054311,0.000237962854991559,0.000184548270146311,0.000285032988232715,0.000199211984598492,0.000276507780807587,0.0059395645949014,0.00593842990166594,0.00460545393009531,0.00711307830099111,0.00497139104400081,0.0069003293545512,0.000778066,"CR",6,3500,160956.6135,0.0413030414520205,0.0413030414520205,0.0420287483012513,0.0420287483012513,0.058094064,0.058094064,11,11
"Melanosuchus_niger_MT554039.1","Melanosuchus_niger","Crocodiles","Alligatoridae","Melanosuchus_niger","Melanosuchus_niger","Alligatoridae",-61.20162918,-6.13430471,5880342.52289426,24.9968856811523,7.02722045898437,26.0327026367187,23.9724090576172,5326.36572265625,"Terrestrial",791,0.00807033333333333,0.095805,0.0842370787885114,0.00407375,0.00193902,0.01251399,81.27396563,5.57798702306147,23.25256738,1.7648612217133,0.000349073917572378,0.000346121876779034,0.000290234029492218,0.000441056314844874,0.000300892540213549,0.000395432098371181,0.00414394614097167,0.00410890170643286,0.00344544271556341,0.00523589280620955,0.00357197263415296,0.0046942760131078,0.002592793,"LC",2,5000,434900.2007,0.027775428541676,0.027775428541676,0.0344766664588424,0.0344766664588424,0.057403907,0.057403907,10,10
"Micrurus_fulvius_GU045453.1","Micrurus_fulvius","Squamata","Elapidae","Micrurus_fulvius","Micrurus_fulvius","Serpentes",-91.76886814,30.10549457,870386.847670122,20.2990081787109,60.3869189453125,28.0163757324219,11.5801048278809,3674.66455078125,"Terrestrial",457,0.015069,0.288573333333333,0.0522189622510742,0.00659561,0.00187753,0.02327246,56.21225227,2.15527678367251,40.08332304,2.07121423405589,0.000376936211160798,0.000375975368419744,0.000335617622283781,0.000423924952595743,0.000341969646665306,0.000410455727724695,0.00721837805486156,0.00719997778990734,0.00642712163964684,0.00811821863784784,0.00654876374258609,0.00786028120879118,0.000924848,"LC",2,1213,401.7,0.315752556774719,0.287851042451512,0.144352606732442,0.0640292591291001,0.21884768,0.0717334134792724,39,36
"Myuchelys_bellii__KY924930.1","Myuchelys_bellii","Testudines","Chelidae","Myuchelys_bellii","Myuchelys_bellii","Chelidae",151.8267101,-30.22479938,12066.0212493095,13.174006652832,43.2974658203125,18.6505233764648,6.76191711425781,3730.31103515625,"Terrestrial",748,0.00135966666666667,0.010815,0.125720449992295,0.001064,0.00056824,0.00308416,129.19941515,17.2091803776962,4.80889701,0.840549187048917,0.000291408784124865,0.000288198364974652,0.000196826789288936,0.000490980061924394,0.00020659449800006,0.000388532372380958,0.00231791076267008,0.00229237458975302,0.00156559087484176,0.00390533172570163,0.00164328474812747,0.00309044687960289,0,"EN",5,239.1,1628.3,0.0821776618047768,0.0821776618047768,0.049769903953497,0.049769903953497,0.050883918,0.050883918,15,15
"Myuchelys_georgesi_KY857555.1","Myuchelys_georgesi","Testudines","Chelidae","Myuchelys_georgesi","Myuchelys_georgesi","Chelidae",152.46423366,-30.46538519,7058.60640047038,15.103239440918,38.4008325195312,20.0052215576172,9.40643844604492,3526.65551757812,"Terrestrial",748,0.00244533333333333,0.0395076666666667,0.061895159589278,0.00129134,0.0006583,0.00347814,129.19941515,17.2091803776962,7.77258198,0.823471874201916,0.000317862019772696,0.000319923707796378,0.000220002029080873,0.000390289723617311,0.000254628204819176,0.000370377334008652,0.00513549075375126,0.00516880011166168,0.00355443027436646,0.00630565824867701,0.00411386296616456,0.00598394666830799,0,"CR",6,188.5,960.4263005,0.0510621617320732,0.0510621617320732,0.0577063186508212,0.0577063186508212,0.050959386,0.050959386,14,14
"Myuchelys_latisternum_KY857556.1","Myuchelys_latisternum","Testudines","Chelidae","Myuchelys_latisternum","Myuchelys_latisternum","Chelidae",143.49967478,-19.01030304,582395.027010166,23.9894546508789,29.28390625,27.4730316162109,19.3056854248047,4887.63720703125,"Terrestrial",748,0.000935333333333333,0.010767,0.0868703755301693,0.00098264,0.00050863,0.00298189,129.19941515,17.2091803776962,4.80889701,0.840549187048917,0.000200464096164347,0.000198255604834242,0.000135399845732963,0.000337751913155148,0.000142119186415339,0.000267276743540321,0.00230762322530455,0.00228220038907728,0.0015586423439132,0.0038879987693601,0.00163599139002205,0.00307673061051173,0.007568716,"LC",2,214.7833333,1735.967192,0.0821776618047768,0.0821776618047768,0.0572314855488632,0.0572314855488632,0.05085829,0.05085829,15,15
