"Species.FishBase","Lon","Lat","RangeSize","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","Length","BodyMass","Low_Elev","Up_Elev","Deep","IUCN.Categories","Habitat","Map.Source","Seq.Names","Accession","Species.NCBI","Order.FTL","Family.FTL","Species.FTL","Backbone","MolRateAll","MolRate12nd","MolRate3rd","Clade","dN","dS","W","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Brycon_henni",-75.75393653,4.8441505,37404.1546720742,18.6853057861328,2.62993682861328,19.0347473144531,18.3217529296875,5853.064453125,35,658.95,NA,NA,NA,2,"Freshwater","IUCN","Brycon_henni_KP027535.1","KP027535.1","Brycon_henni","Characiformes","Bryconidae","Brycon_henni","Bryconidae",0.00543281,0.00092629,0.01776534,2796,0.0103206666666667,0.187708333333333,0.0549824639289678,87.41777574,3.76579832784257,72.46342047,3.35738771306753,0.000142825127619048,0.000142102214476727,0.000133530505818619,0.00021404634145463,0.000136496595105626,0.000149557976888978,0.00259764873039455,0.00258450066298065,0.00242860170819424,0.0038929928955377,0.00248254780436843,0.00272010321476667,0.129501054568584,NA,0.156300832,NA,0.263662261,NA,29,NA
"Salminus_brasiliensis",-55.10054251,-24.31706669,1967465.25265256,22.1460739135742,30.9187890625,25.9215850830078,17.3960876464844,4330.0908203125,100,19671.13,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Salminus_brasiliensis_KM245047.1","KM245047.1","Salminus_brasiliensis","Characiformes","Bryconidae","Salminus_brasiliensis","Bryconidae",0.0230869,0.00497426,0.05300861,2796,0.02094,0.340707333333333,0.0614603736148914,87.41777574,3.76579832784257,39.01080046,1.99350628554079,0.000538418845407227,0.000534430921544889,0.000503059111103199,0.00076265999197131,0.000505728336251178,0.000576490252874602,0.00876042259002428,0.00869553649142478,0.00818509686022006,0.0124089709696546,0.00822852687847383,0.0093798689947261,0.0482278744700443,0.0485712374392182,0.152719184,0.019517618,0.263662261,0.073141686,25,25
"Brycon_orbignyanus",-54.3713164,-24.68057845,901916.500718543,21.7746719360352,31.1534692382813,25.4832168579102,16.9686981201172,4311.48828125,79.5,9144.77,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Brycon_orbignyanus_KM245044.1","KM245044.1","Brycon_orbignyanus","Characiformes","Bryconidae","Brycon_orbignyanus","Bryconidae",0.00974799,0.00208889,0.02571207,2796,0.00467233333333333,0.105005333333333,0.0444961525763771,87.41777574,3.76579832784257,22.17974057,1.49704551278537,0.000211713063599561,0.000211150922866171,0.000184541215293099,0.00031091653300716,0.000191372477836007,0.000240612863218058,0.00475800830726113,0.0047453748389534,0.00414735217783912,0.00698749251350386,0.00430087696925074,0.00540749816076906,0.100042536873919,0.100042526946045,0.166648299,0.039886392,0.263662261,0.073344288,29,29
"Brycon_nattereri",-47.21305205,-18.7143202,865896.832203935,22.2107650756836,16.4167260742188,24.178889465332,19.4811218261719,4866.890625,28.97999954,278.47,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Brycon_nattereri_MT428073.1","MT428073.1","Brycon_nattereri","Characiformes","Bryconidae","Brycon_nattereri","Bryconidae",0.01282271,0.00374919,0.02711984,2796,0.00895766666666667,0.136640666666667,0.0655563741394704,87.41777574,3.76579832784257,22.17974057,1.49704551278537,0.000405890358715203,0.000404812638238041,0.000353797251806482,0.000596080473104189,0.000366893957115432,0.000461296245506091,0.00619147053270023,0.00617503093409051,0.00539683984129113,0.00909263944091897,0.00559661759716713,0.00703663452351237,0.0642859924998408,0.0642859885003346,0.174948152,0.03916326,0.263662261,0.073615668,27,27
"Deuterodon_giton",-43.76218553,-22.51433458,56606.9745662528,21.5858093261719,20.3966271972656,24.3202728271484,18.5887466430664,4258.21142578125,8,5.83,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Astyanax_giton_MF805815.1","MF805815.1","Astyanax_giton","Characiformes","Characidae","Astyanax_giton","Characidae",0.00716633,0.00129429,0.02325422,2796,0.0112483333333333,0.214750666666667,0.052378572359884,87.41777574,3.76579832784257,65.38209925,3.21396749675099,0.000172606862692018,0.000170939940703009,0.000162717861713031,0.000258909148584113,0.000164658079055974,0.000178828348443058,0.00329537165515063,0.00326354715299436,0.00310657305806322,0.00494303561397575,0.00314361525405154,0.00341415087097754,0.289611774908612,NA,0.240910343,NA,0.263662261,NA,37,NA
"Hyphessobrycon_megalopterus",-58.83069984,-15.06566887,254795.598641962,25.0130294799805,12.5578796386719,26.5176239013672,22.7276214599609,5036.03564453125,3.640000105,0.76,NA,NA,NA,2,"Freshwater","IUCN","Hyphessobrycon_megalopterus_MT185596.1","MT185596.1","Hyphessobrycon_megalopterus","Characiformes","Characidae","Hyphessobrycon_megalopterus","Characidae",0.01115096,0.00217404,0.03678735,2796,0.015343,0.253138666666667,0.0606110484898922,87.41777574,3.76579832784257,52.20062661,2.53895222821291,0.000294803863437915,0.000292538265662366,0.000277509827968143,0.000412745998888494,0.000279566399191332,0.000311105249682192,0.00486386345035885,0.00482648416338072,0.00457853534763422,0.00680974853878869,0.00461246598032294,0.00513281418872128,0.418498260371397,0.0675151373876503,0.258384822,0.022117807,0.263662261,0.080417229,38,33
"Hemigrammus_bleheri",-62.83184165,-0.71099105,86618.0135350435,25.609814453125,4.36552795410156,26.1541442871094,24.852783203125,5142.49365234375,3.599999905,0.62,NA,NA,NA,1,"Freshwater","AquMap","Hemigrammus_bleheri_MK263671.1","MK263671.1","Hemigrammus_bleheri","Characiformes","Characidae","Hemigrammus_bleheri","Characidae",0.01634144,0.00294129,0.04869746,2796,0.016338,0.329493333333333,0.0495852217546131,87.41777574,3.76579832784257,42.16889555,2.36779492940703,0.000388861284120449,0.00038565806582848,0.000344368948012936,0.00054768107114591,0.000359376600945328,0.000425241148201344,0.00784228184044112,0.0077776815789394,0.00694499158876702,0.0110452479945793,0.00724765541482918,0.00857596544199748,0.113876918797643,0.0313039378590754,0.215151162,0.039349598,0.263662261,0.080417229,33,30
"Paracheirodon_innesi",-68.84743889,-1.01194006,1191772.15581228,25.2243576049805,4.93887603759766,25.9240905761719,24.4039703369141,5255.9052734375,2.220000029,0.14,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Paracheirodon_innesi_AP011999.1","AP011999.1","Paracheirodon_innesi","Characiformes","Characidae","Paracheirodon_innesi","Characidae",0.01105898,0.00173988,0.04005655,2796,0.009716,0.238620666666667,0.0407173449631354,87.41777574,3.76579832784257,42.16889555,2.36779492940703,0.000231250840770858,0.000229345927750613,0.000204791816556107,0.000325698940338699,0.00021371667614058,0.000252885481449642,0.0056794184635621,0.00563263464153318,0.00502959652063566,0.0079990220539571,0.00524878712828833,0.00621075567865733,0.0626282634185118,0.0511278440675016,0.181215924,0.027039384,0.263662261,0.080417229,32,31
"Moenkhausia_costae",-42.85108098,-13.15864987,391493.887145363,25.0643173217773,13.1630883789063,26.7230895996094,22.8354629516602,5394.4501953125,5.900000095,2.86,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Moenkhausia_costae_MW366831.1","MW366831.1","Moenkhausia_costae","Characiformes","Characidae","Moenkhausia_costae","Characidae",0.01166237,0.00183399,0.03938622,2796,0.014753,0.275104333333333,0.0536269269961821,87.41777574,3.76579832784257,47.24441893,2.53301732120112,0.0003133337097514,0.000309855197833787,0.00028501286334745,0.000435868609648565,0.0002922712615338,0.000346198410495707,0.00584284290191954,0.00577797787771518,0.00531473420745778,0.00812779389129636,0.00545008408843953,0.00645568243208034,0.341466880086895,0.0489229015959673,0.220055487,0.032927464,0.263662261,0.080417229,37,32
"Gymnocorymbus_ternetzi",-59.8342937,-18.70682983,795897.47408658,24.5576126098633,21.3847045898438,27.0931396484375,21.0605590820313,4750.515625,7.5,7,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Gymnocorymbus_ternetzi_MZ363625.1","MZ363625.1","Gymnocorymbus_ternetzi","Characiformes","Characidae","Gymnocorymbus_ternetzi","Characidae",0.00609172,0.00087109,0.02352167,2796,0.00409666666666667,0.165489333333333,0.0247548683903091,87.41777574,3.76579832784257,33.28779743,2.04409826139875,0.000123553522148877,0.00012262329311522,0.000107449110212957,0.000158825322230603,0.000112922937940904,0.000138579409858799,0.00499107974240916,0.00495350212256525,0.00434052439781987,0.0064159227076634,0.00456164565936897,0.00559806692056781,0.134649968881031,0.0407357911234575,0.214180554,0.032107051,0.263662261,0.080417229,36,32
"Hyphessobrycon_amandae",-49.93572351,-10.59337754,146240.393251242,26.5673248291016,10.7294006347656,28.6644378662109,25.4664367675781,5316.59521484375,2.029999971,0.11,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Hyphessobrycon_amandae_MT484069.1","MT484069.1","Hyphessobrycon_amandae","Characiformes","Characidae","Hyphessobrycon_amandae","Characidae",0.01224598,0.00230424,0.03653583,2796,0.012868,0.217527,0.0591558749028856,87.41777574,3.76579832784257,30.31720781,1.94245233367861,0.000426312995184801,0.000424639032796133,0.000378250880099086,0.000578264308311763,0.000381826969193869,0.000478704415658304,0.00720660451535314,0.00717830703194315,0.00639413888679778,0.0097752642364107,0.00645459085544255,0.00809225485117375,0.205840994660628,NA,0.217902521,NA,0.263662261,NA,36,NA
"Hemigrammus_erythrozonus",-63.19634962,3.81316546,15365.1193518569,24.8676116943359,5.63869201660156,25.7334716796875,23.9789413452148,5653.65771484375,3.299999952,0.48,NA,NA,NA,2,"Freshwater","IUCN","Hemigrammus_erythrozonus_MT484070.1","MT484070.1","Hemigrammus_erythrozonus","Characiformes","Characidae","Hemigrammus_erythrozonus","Characidae",0.00629435,0.0008075,0.02281317,2796,0.002953,0.122416,0.024122663704091,87.41777574,3.76579832784257,20.80038459,1.45250664856135,0.000142674579702678,0.000142509907563254,0.00012420084348902,0.000178072492208047,0.000126807015549518,0.000164814467285478,0.00591454498776939,0.00590771853852466,0.00514872010042393,0.00738195807861168,0.00525675842042322,0.00683234941659976,0.114526033047062,0.0573835148738495,0.196840095,0.027808659,0.263662261,0.080417229,37,33
"Pristella_maxillaris",-55.20429616,4.49353141,100457.544465518,25.7738342285156,6.48829650878906,26.8624694824219,24.9653121948242,5552.2578125,4.5,1.24,NA,NA,NA,2,"Freshwater","IUCN","Pristella_maxillaris_MZ488446.1","MZ488446.1","Pristella_maxillaris","Characiformes","Characidae","Pristella_maxillaris","Characidae",0.00831,0.00103592,0.03220129,2796,0.003835,0.170579333333333,0.0224822076922175,87.41777574,3.76579832784257,20.80038459,1.45250664856135,0.000185288524605408,0.00018507466830514,0.000161297065621535,0.000231259061164192,0.000164681647352659,0.000214041138516698,0.00824156271225747,0.0082320504658093,0.00717443179200633,0.0102863145973091,0.00732497669299912,0.0095204679828125,0.22049454065315,0.0490378480597337,0.236577572,0.030342492,0.263662261,0.080417229,38,33
"Hyphessobrycon_herbertaxelrodi",-56.96755006,-16.09372238,244079.670240005,25.4628051757812,13.2906384277344,27.0137481689453,23.0092391967773,5020.3515625,3.230000019,0.47,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Hyphessobrycon_herbertaxelrodi_MT769327.1","MT769327.1","Hyphessobrycon_herbertaxelrodi","Characiformes","Characidae","Hyphessobrycon_herbertaxelrodi","Characidae",0.01330933,0.00275152,0.03736467,2796,0.012953,0.100911333333333,0.128360210613938,87.41777574,3.76579832784257,31.58512989,1.8929720510756,0.000411854653966781,0.000407300326075965,0.000367024000077071,0.000598848516891754,0.000375805931138339,0.000447892698484259,0.00320858505916209,0.00317310422075404,0.00285932843457969,0.00466537499453687,0.00292774473757003,0.00348934219055904,0.0953715677626542,0.0325692563539768,0.171360054,0.025981638,0.263662261,0.080585277,33,30
"Nematobrycon_palmeri",-76.52463145,5.27052255,1524.46660619301,25.6453643798828,2.40597610473633,25.9355377197266,25.2575714111328,5252.05419921875,4.199999809,1,NA,NA,NA,1,"Freshwater","IUCN","Nematobrycon_palmeri_MN861079.1","MN861079.1","Nematobrycon_palmeri","Characiformes","Characidae","Nematobrycon_palmeri","Characidae",0.00918778,0.0018416,0.02989884,2796,0.00767,0.0885876666666667,0.0865809010283598,87.41777574,3.76579832784257,31.58512989,1.8929720510756,0.00024387595120244,0.000241179147765201,0.000217329891190546,0.000354602649931271,0.000222530031022239,0.000265215548318866,0.00281674073965294,0.00278559295295625,0.00251013663070287,0.00409562207969076,0.00257019768077198,0.00306321076783428,0.0786210696458919,0.0448291437869287,0.179954357,0.023290795,0.263662261,0.080417229,34,32
"Inpaichthys_kerri",-59.26778132,-10.13773722,178388.171704193,24.7745544433594,5.38467712402344,25.72490234375,24.1649261474609,5309.4296875,2.799999952,0.34,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Inpaichthys_kerri_MW342758.1","MW342758.1","Inpaichthys_kerri","Characiformes","Characidae","Inpaichthys_kerri","Characidae",0.00984838,0.00177367,0.03200046,2796,0.011644,0.249675333333333,0.0466365653528716,87.41777574,3.76579832784257,53.19705393,2.85690711655397,0.000219720756616614,0.00021703233514821,0.000205127775102304,0.000326292479286214,0.000207309113954507,0.000233991602269341,0.00471134087500045,0.00465369466010315,0.0043984322934209,0.00699649463500045,0.00444520543882082,0.00501734208981437,0.123740674179202,0.0293535342655814,0.221473885,0.041192328,0.263662261,0.080417229,33,30
"Thayeria_boehlkei",-57.19644657,-8.40860215,2070738.14572925,25.296989440918,7.75612609863281,26.5662048339844,24.2885681152344,5340.66796875,3.150000095,0.41,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Thayeria_boehlkei_MW366638.1","MW366638.1","Thayeria_boehlkei","Characiformes","Characidae","Thayeria_boehlkei","Characidae",0.01273405,0.00237002,0.03933298,2796,0.013593,0.258771333333333,0.0525290024397344,87.41777574,3.76579832784257,42.50969033,2.522848066342,0.0003211982716342,0.000318243130978889,0.000288396003929976,0.000481956605539172,0.000295346342394118,0.000348011122416247,0.00611468439749461,0.00605842708214388,0.00549022426726736,0.0091750572665474,0.00562253857253359,0.00662512338427736,0.107241783176396,0.060848016659972,0.208279197,0.03760036,0.263662261,0.080585277,32,31
"Moenkhausia_sanctaefilomenae",-54.38759218,-12.18119285,3112207.56755022,25.0117889404297,10.5193347167969,26.5385772705078,23.4808135986328,5198.1083984375,7,7.05,NA,NA,NA,1,"Freshwater","AquMap","Moenkhausia_sanctaefilomenae_MW407181.1","MW407181.1","Moenkhausia_sanctaefilomenae","Characiformes","Characidae","Moenkhausia_sanctaefilomenae","Characidae",0.01324586,0.00239818,0.04620601,2796,0.012992,0.280126333333333,0.0463790742034249,87.41777574,3.76579832784257,42.50969033,2.522848066342,0.000306996832566139,0.000304172350303666,0.000275644882149507,0.000460647408163387,0.000282287918810004,0.000332624181742947,0.00661929626321581,0.00655839633558714,0.00594330281239534,0.00993222516997483,0.00608653630238178,0.00717185902167889,0.0889505418934072,0.0889505339814505,0.220684159,0.028224772,0.263662261,0.080585277,32,32
"Grundulus_bogotensis",-74.06091494,4.83606594,1837.06949115858,12.7015754699707,2.0190950012207,12.9523712158203,12.3607612609863,7892.68359375,7.900000095,5.18,NA,NA,NA,2,"Freshwater","IUCN","Grundulus_bogotensis_KM677190.1","KM677190.1","Grundulus_bogotensis","Characiformes","Characidae","Grundulus_bogotensis","Characidae",0.00857229,0.00148504,0.02820788,2796,0.0103996666666667,0.243363,0.0427331462328565,87.41777574,3.76579832784257,48.11845199,2.67906999681764,0.000216939101904876,0.000215374613982296,0.000188901696269298,0.00030940978538818,0.000200604084122551,0.000233367520122005,0.00507660027470845,0.00503998963260747,0.00442049586613532,0.0072405102985439,0.00469434389477063,0.00546104232181654,0.221287657840262,NA,0.220409929,NA,0.263662261,NA,39,NA
"Oligosarcus_argenteus",-43.06341463,-19.56665856,74406.5390844289,22.0060516357422,18.6434484863281,24.2635757446289,18.955158996582,4772.72509765625,10.5,12.8,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Oligosarcus_argenteus_MF805814.1","MF805814.1","Oligosarcus_argenteus","Characiformes","Characidae","Oligosarcus_argenteus","Characidae",0.00645921,0.00091675,0.02476771,2796,0.00128533333333333,0.063097,0.0203707519110787,87.41777574,3.76579832784257,6.80971603,0.916403218865495,0.000192232475192369,0.000188113703113205,0.000144183419856472,0.000266228108330537,0.000147486016768283,0.000245445516954798,0.00943669021308058,0.00923449973444028,0.0070779625850756,0.0130691350762437,0.00724008703321707,0.0120489178811957,0.290997310294133,NA,0.395306908,NA,0.263662261,NA,40,NA
"Psalidodon_fasciatus",-43.25045582,-13.44933435,634841.540132258,24.3635223388672,13.1787829589844,26.0545135498047,22.1587783813477,5359.05029296875,17.1,99.98,NA,NA,NA,2,"Freshwater","IUCN","Psalidodon_fasciatus_MT428071.1","MT428071.1","Psalidodon_fasciatus","Characiformes","Characidae","Astyanax_fasciatus","Characidae",0.00620643,0.00076879,0.02315396,2796,0.000216,0.033431,0.00646106906763184,87.41777574,3.76579832784257,1.41766915,0.338753978665975,0.000161338996283605,0.000153350629427447,8.21633613031109e-05,0.00029956396800213,0.000103113017652448,0.000245737508231132,0.024970944373876,0.023734559686986,0.0127166820913162,0.0463644583994408,0.0159591263571249,0.0380335677670138,0.244716946941606,0.0815952838939235,0.389606939,0.060443809,0.263662261,0.476775873,38,35
"Psalidodon_rivularis",-45.49534519,-19.27018443,217165.586944765,21.5318908691406,17.1079931640625,23.3848129272461,18.5364898681641,4864.44677734375,9.9,10.63,NA,NA,NA,1,"Freshwater","Freshwater GBIF","Psalidodon_rivularis_MT428069.1","MT428069.1","Psalidodon_rivularis","Characiformes","Characidae","Astyanax_rivularis","Characidae",0.00440321,0.00074615,0.01842018,2796,0.000379666666666667,0.014956,0.0253855754658108,87.41777574,3.76579832784257,1.4176692,0.338753992496685,0.000283588135758902,0.000269546862527565,0.000144419858833709,0.000526548394374115,0.000181243452323452,0.000431936762153178,0.0111712313215368,0.0106181111746153,0.00568905199837651,0.0207420310437031,0.00713962354596019,0.0170150470977075,0.628673444488179,0.25021204643831,0.381025726,0.074639307,0.263662261,0.474613806,40,37
"Astyanax_aeneus",-94.11148081,15.59332883,126713.43993657,23.2223358154297,9.5867333984375,24.6333023071289,21.7067657470703,5277.53857421875,7.5,11.48,NA,NA,NA,2,"Freshwater","IUCN","Astyanax_aeneus_BK013055.1","BK013055.1","Astyanax_aeneus","Characiformes","Characidae","Astyanax_aeneus","Characidae",0.00891055,0.00153013,0.03137236,2796,0.000547333333333333,0.0112213333333333,0.0487761406844106,87.41777574,3.76579832784257,1.55877481,0.360575096095889,0.000370962187797457,0.000355900139642499,0.000222521537631956,0.000633698153591915,0.000246205613697671,0.00056249511431622,0.00760540261267576,0.00729660310653172,0.00456209807724858,0.0129919699406323,0.00504766490835468,0.0115321775446658,0.17459766226053,0.174114032470023,0.399388262,0.164283187,0.263662261,0.481630528,39,38
