Seq.Names,Species.NCBI,Order.BL,Family.BL,Species.BL,Order.IOC,Family.IOC,Species.IOC,,Migration,Lon,Lat,RangeSize,AnnualTemp,TempRange,TempWarmQuarter,TempColdQuarter,UV,Habitat,Clade,dN,dS,W,MolRateAll,MolRate12nd,MolRate3rd,Clade.Age,Clade.Age.SD,Tip.Age,Tip.Age.SD,dN.Mean,dN.Mid,dN.Min,dN.Max,dN.QL,dN.QU,dS.Mean,dS.Mid,dS.Min,dS.Max,dS.QL,dS.QU,BodyMass,Island,IUCN.Categories,Population,Div.Rate,Div.Rate.DNA,BAMM.Lambda,BAMM.Lambda.DNA,ClaDS.Rate,ClaDS.Rate.DNA,NTR,NTR.DNA,AFR,MaxLongevity,Generation
Notiomystis_cincta_KC545400.1,Notiomystis_cincta,PASSERIFORMES,Meliphagidae,Notiomystis_cincta,PASSERIFORMES,Notiomystidae,Notiomystis_cincta,,1,175.0256191,-38.92056759,111.3166332,13.36988678,28.25449707,17.54887543,9.673040771,2851.411377,Terrestrial,1512,0.009577,0.672299333,0.014245143,0.00365931,0.00123319,0.01020824,28.921985,2.972174946,28.92198476,2.972174931,0.000334549,0.000335902,0.000263538,0.000418624,0.00027138,0.000400474,0.023485115,0.023580123,0.018500193,0.029387112,0.019050696,0.028113013,93.4,0,4,12,0.022094997,0.025322835,0.046178029,0.048819978,0.045484351,0.035711294,26,26,1.473125101,13.21921898,3.268463987
Melanocharis_versteri_MN356347.1,Melanocharis_versteri,PASSERIFORMES,Melanocharitidae,Melanocharis_versteri,PASSERIFORMES,Melanocharitidae,Melanocharis_versteri,,1,141.3716216,-5.04156834,148463.4085,16.06264801,3.276691589,16.38749542,15.47894592,5430.750488,Terrestrial,1516,0.010704,0.277304667,0.038600144,0.00368756,0.00149788,0.00909001,26.94222615,2.403872505,26.94222615,2.403872505,0.000400442,0.00039981,0.000329039,0.000514424,0.000332382,0.000479336,0.010374097,0.010357741,0.008524306,0.013327004,0.008610888,0.012417986,14.7,0.036363636,2,204742,0.051495824,0.068429238,0.045253942,0.045590641,0.032517027,0.027229216,30,30,1.127163774,8.769718434,2.606330458
Oedistoma_iliolophum_KJ909186.1,Oedistoma_iliolophum,PASSERIFORMES,Melanocharitidae,Toxorhamphus_iliolophus,PASSERIFORMES,Melanocharitidae,Oedistoma_iliolophus,,1,141.6491043,-5.26808043,624407.8348,22.83768921,3.91888855,23.2514328,22.15692596,5510.244141,Terrestrial,1516,0.007067,0.297039333,0.023791462,0.00373075,0.00124106,0.01020564,26.94222615,2.403872505,26.94222615,2.403872505,0.00026438,0.000263963,0.000217239,0.000339633,0.000219445,0.000316467,0.011112381,0.01109486,0.009130947,0.014275434,0.009223691,0.013301725,11,0.157894737,2,141647,0.039953291,0.081847824,0.045719241,0.045597469,0.040344481,0.027967301,28,31,1.186656209,8.519355889,3.079724082
Corvus_splendens_clone_KY018619.1,Corvus_splendens,PASSERIFORMES,Corvidae,Corvus_splendens,PASSERIFORMES,Corvidae,Corvus_splendens,,1,80.79046271,23.07315651,4528357.159,24.8169693,44.13084961,30.50344543,17.83871765,4626.003418,Terrestrial,1527,0.000936,0.033830333,0.027667478,0.01292838,0.00250063,0.03038809,16.30524544,1.559126239,2.46146259,0.440919212,0.00039412,0.000373819,0.000276063,0.000635802,0.000296515,0.00059879,0.014244875,0.013511123,0.009977872,0.022980128,0.010717086,0.021642368,292.6,0.018867925,2,41061217,0.257597585,NA,0.207303083,NA,0.118601835,NA,45,NA,1.949176996,13.68419557,4.305368018
Corvus_macrorhynchos_KR072661.1,Corvus_macrorhynchos,PASSERIFORMES,Corvidae,Corvus_macrorhynchos,PASSERIFORMES,Corvidae,Corvus_macrorhynchos,,1,107.2513929,29.04074032,13313192.58,14.45421295,71.00697754,23.62666473,3.97911644,3752.415771,Terrestrial,1527,0.000937333,0.037501667,0.024994445,0.01378146,0.0024604,0.03248647,16.30524544,1.559126239,2.46146259,0.440919212,0.000394681,0.000374351,0.000276456,0.000636708,0.000296937,0.000599643,0.015790756,0.014977376,0.01106069,0.025473976,0.011880125,0.02399104,513.1,0.149308084,2,26127713,0.202725031,0.196687494,0.210451713,0.100267729,0.132806419,0.104359078,46,46,2.225100814,17.47553013,6.215232069
Corvus_coronoides_MF370524.1,Corvus_coronoides,PASSERIFORMES,Corvidae,Corvus_coronoides,PASSERIFORMES,Corvidae,Corvus_coronoides,,1,138.5674368,-27.75400501,4803477.781,20.63959656,50.62218262,27.12880554,13.13132019,4261.892578,Terrestrial,1527,0.004994,0.069990333,0.071352711,0.01685726,0.0038467,0.03584802,16.30524544,1.559126239,5.12793449,0.737642317,0.000997195,0.000950339,0.000740658,0.001781152,0.000773948,0.001316029,0.013975577,0.01331889,0.010380234,0.024962634,0.010846787,0.018443995,644.3,0.013368984,2,6360177,0.306641692,0.295953301,0.211304088,0.100573683,0.169605503,0.099775345,48,47,2.51450644,21.8,7.628797801
Corvus_moneduloides_MN356446.1,Corvus_moneduloides,PASSERIFORMES,Corvidae,Corvus_moneduloides,PASSERIFORMES,Corvidae,Corvus_moneduloides,,1,165.5783889,-21.33855474,17048.52988,22.11041718,20.65508301,24.87984467,19.13790894,4508.126465,Terrestrial,1527,0.002296333,0.043098,0.053281668,0.01268346,0.00304985,0.0282246,16.30524544,1.559126239,5.12793449,0.737642317,0.000458529,0.000436983,0.000340568,0.000819006,0.000355875,0.000605134,0.008605752,0.008201383,0.006391844,0.01537126,0.006679134,0.011357273,277.4,1,2,221690,0.152348905,NA,0.210506773,NA,0.161453797,NA,45,NA,2.098719959,15.19800041,5.705631996
Corvus_corone_orientalis_MK714020.1,Corvus_corone,PASSERIFORMES,Corvidae,Corvus_corone,PASSERIFORMES,Corvidae,Corvus_corone,,1,78.80152729,53.19480787,33343165.09,1.851044083,119.8806738,17.94221344,-14.60543671,1856.542969,Terrestrial,1527,0.000689667,0.027973333,0.024654433,0.01012364,0.00193713,0.02490032,16.30524544,1.559126239,2.64258423,0.616736758,0.000274768,0.000264847,0.000140274,0.000448588,0.000171599,0.000422771,0.011144774,0.010742375,0.005689622,0.018195008,0.006960168,0.017147869,570,0.019460138,2,44906864,0.190369677,0.179439394,0.211040145,0.1008619,0.182135489,0.146662444,47,46,2.437497515,19.23327956,5.722759998
Corvus_brachyrhynchos_KP403809.1,Corvus_brachyrhynchos,PASSERIFORMES,Corvidae,Corvus_brachyrhynchos,PASSERIFORMES,Corvidae,Corvus_brachyrhynchos,,2,-97.93680061,46.17325924,11573898.57,6.283268356,98.87333984,19.43575897,-7.532564545,2220.876953,Terrestrial,1527,0.000729,0.031954333,0.022813807,0.01045072,0.00194986,0.02553711,16.30524544,1.559126239,2.64258429,0.616736797,0.000290439,0.000279952,0.000148275,0.000474171,0.000181386,0.000446883,0.012730833,0.012271167,0.006499335,0.020784401,0.007950698,0.019588253,448.8,0.001652893,2,91840173,0.32133122,0.322589524,0.211174256,0.100683253,0.148629521,0.120045817,48,47,1.99890471,16.48827215,7.993566253
Corvus_corax_KX245133.1,Corvus_corax,PASSERIFORMES,Corvidae,Corvus_corax,PASSERIFORMES,Corvidae,Corvus_corax,,2,18.80658315,54.80603791,52288449.5,-0.541114187,117.1403516,15.32292786,-16.36242981,1939.265381,Terrestrial,1527,0.000516,0.024177333,0.021342304,0.01064355,0.00197617,0.02610691,16.30524544,1.559126239,1.9646064,0.509371876,0.000281256,0.000270627,0.000151521,0.000557516,0.000169661,0.000467156,0.013178325,0.012680317,0.007099556,0.026122577,0.007949496,0.021888753,928,0.016899194,2,47152451,0.287719422,0.371956303,0.211030918,0.100120842,0.137235901,0.108005657,53,49,3,21.92,7.464649592
Corvus_cryptoleucus_KX245139.1,Corvus_cryptoleucus,PASSERIFORMES,Corvidae,Corvus_cryptoleucus,PASSERIFORMES,Corvidae,Corvus_cryptoleucus,,1,-103.0646449,29.62707668,1195845.666,18.20012665,62.56344238,26.17507935,9.073356628,4195.921387,Terrestrial,1527,0.000607,0.025515,0.023789927,0.01038135,0.00199876,0.02539049,16.30524544,1.559126239,1.9646064,0.509371876,0.000330857,0.000318354,0.000178243,0.000655838,0.000199581,0.000549543,0.013907447,0.013381885,0.007492356,0.027567869,0.00838932,0.023099799,533.5,0,2,753541,0.287719422,0.371956303,0.21087799,0.100684582,0.145872887,0.112349733,53,49,1.820554644,21.58,5.649748724
Corvus_hawaiiensis_KP161620.1,Corvus_hawaiiensis,PASSERIFORMES,Corvidae,Corvus_hawaiiensis,PASSERIFORMES,Corvidae,Corvus_hawaiiensis,,1,-155.6521467,19.47862482,1549.553975,15.71799622,12.76550415,17.46450958,14.05527191,4268.537109,Terrestrial,1527,0.002835667,0.059503,0.04765586,0.01314086,0.0026398,0.03024739,16.30524544,1.559126239,5.02620862,0.677442217,0.000575197,0.000560157,0.000405879,0.00090128,0.000454686,0.000809292,0.012069796,0.011754201,0.008516873,0.018912266,0.009541026,0.016982001,518.8,1,7,10,0.205748179,0.185204874,0.210953161,0.099851213,0.209834041,0.105173319,50,47,2.037891813,25,6.487731732
Corvus_frugilegus_complete_Y18522.2,Corvus_frugilegus,PASSERIFORMES,Corvidae,Corvus_frugilegus,PASSERIFORMES,Corvidae,Corvus_frugilegus,,1,76.94409321,50.23909795,19019241.8,3.765792847,117.1178418,19.19008179,-12.64256363,1927.019531,Terrestrial,1527,0.001277,0.063162667,0.020217639,0.01213711,0.00202243,0.03006176,16.30524544,1.559126239,5.02620862,0.677442217,0.000259031,0.000252258,0.000182781,0.000405878,0.000204761,0.000364452,0.012812136,0.01247713,0.009040694,0.020075444,0.010127837,0.01802646,452.1,0,2,355015538,0.198226321,0.185204874,0.210993585,0.10070571,0.179208127,0.115161534,49,47,2,20.5,5.585125453
Corvus_dauuricus_MN735458.1,Corvus_dauuricus,PASSERIFORMES,Corvidae,Corvus_dauuricus,PASSERIFORMES,Corvidae,Coloeus_dauuricus,,2,113.3499092,41.78610111,6025004.509,4.936922836,118.3441602,20.13691406,-12.3899147,2671.438477,Terrestrial,1527,0.002350333,0.120216667,0.019550811,0.00958903,0.00193565,0.02468413,16.30524544,1.559126239,8.79983659,1.054291818,0.000271009,0.000265036,0.000201129,0.000352599,0.00021822,0.000341652,0.01386176,0.013556251,0.010287486,0.01803501,0.011161694,0.017475088,208,0.001517451,2,11106690,0.257597585,0.140184168,0.207285343,0.100053686,0.11833358,0.103762491,45,44,1.665568456,12.44343107,3.754216541
Nucifraga_columbiana_KF509923.1,Nucifraga_columbiana,PASSERIFORMES,Corvidae,Nucifraga_columbiana,PASSERIFORMES,Corvidae,Nucifraga_columbiana,,2,-114.1376291,43.24496263,2287629.396,6.990651703,81.6689502,18.73625641,-3.926795578,2744.942383,Terrestrial,1527,0.001737,0.080326667,0.021624201,0.00942508,0.00188731,0.0239548,16.30524544,1.559126239,5.67803187,0.926358781,0.000314336,0.000313481,0.000222695,0.000505054,0.000234315,0.000429766,0.014536283,0.014496782,0.010298404,0.023355942,0.010835767,0.019874315,129.8,0.003731343,2,352967,0.099849012,0.109691411,0.144561372,0.099828166,0.104606743,0.06817253,42,43,1.468677671,17.42,4.395406084
Nucifraga_caryocatactes_MT506195.1,Nucifraga_caryocatactes,PASSERIFORMES,Corvidae,Nucifraga_caryocatactes,PASSERIFORMES,Corvidae,Nucifraga_caryocatactes,,2,100.1294889,57.81835963,15486182.22,-2.795629501,137.9422461,15.72489319,-21.78912964,1422.511841,Terrestrial,1527,0.001964333,0.070914,0.027700219,0.00915183,0.00169152,0.0237625,16.30524544,1.559126239,5.67803187,0.926358781,0.000355475,0.000354509,0.00025184,0.000571153,0.000264981,0.000486013,0.012832924,0.012798051,0.009091639,0.020619096,0.009566033,0.017545445,182.5,0.020226056,2,10262737,0.099849012,0.109691411,0.144959808,0.099967526,0.09555504,0.071978866,42,43,2,17.63334046,5.029593881
Pica_pica_HQ915867.1,Pica_pica,PASSERIFORMES,Corvidae,Pica_pica,PASSERIFORMES,Corvidae,Pica_pica,,1,61.99470091,52.01804586,24364580.03,4.17890358,107.835166,18.71714783,-10.64378433,1930.980957,Terrestrial,1527,0.004175,0.156725,0.026639017,0.00928356,0.00229688,0.02288488,16.30524544,1.559126239,10.35453106,1.195315389,0.000408873,0.000398075,0.000300361,0.000582579,0.000334306,0.000519969,0.015348667,0.014943288,0.011275235,0.021869397,0.012549495,0.019519069,217.5,0.014162349,2,33377656,0.104282538,0.105244597,0.129729606,0.103638471,0.114089666,0.083704957,41,41,2,21.67,5.811860414
Garrulus_glandarius_JN018413.1,Garrulus_glandarius,PASSERIFORMES,Corvidae,Garrulus_glandarius,PASSERIFORMES,Corvidae,Garrulus_glandarius,,2,63.10605905,51.08368122,19458203.9,4.480793762,104.2808594,18.46853943,-9.996605682,1843.933594,Terrestrial,1527,0.003824333,0.184292667,0.020751414,0.0093201,0.00182137,0.02473344,16.30524544,1.559126239,10.35453106,1.195315389,0.000374531,0.000364639,0.000275133,0.000533647,0.000306227,0.000476296,0.018048471,0.017571787,0.01325853,0.025716188,0.01475693,0.02295244,159.5,0.021748586,2,16081076,0.075985832,0.079604811,0.09980342,0.100071763,0.057667374,0.042339204,39,42,2,17,4.906858475
Podoces_hendersoni_GU592504.1,Podoces_hendersoni,PASSERIFORMES,Corvidae,Podoces_hendersoni,PASSERIFORMES,Corvidae,Podoces_hendersoni,,2,94.48365559,44.50596479,1783211.453,4.280412674,125.1469043,20.37097473,-13.93617859,2688.172852,Terrestrial,1527,0.004611,0.211405,0.021811215,0.00983951,0.00233395,0.02528364,16.30524544,1.559126239,11.15790209,1.29047731,0.000419075,0.000410338,0.000322279,0.000564492,0.000343511,0.000541882,0.019213721,0.018813169,0.014775859,0.025880808,0.015749292,0.024844193,120.5,0,2,575433,0.226476026,0.100170782,0.102035583,0.099862188,0.074554301,0.046969322,42,43,1.518206029,13.20905696,3.795778832
Aphelocoma_coerulescens_MN356421.1,Aphelocoma_coerulescens,PASSERIFORMES,Corvidae,Aphelocoma_coerulescens,PASSERIFORMES,Corvidae,Aphelocoma_coerulescens,,1,-81.61063061,28.06832857,65032.20389,22.06602325,41.14292969,27.05046692,16.10335236,3844.83252,Terrestrial,1527,0.005377667,0.197284667,0.027258412,0.00933635,0.00224146,0.02383823,16.30524544,1.559126239,11.15790209,1.29047731,0.000488754,0.000478565,0.000375865,0.000658349,0.000400626,0.00063198,0.017930383,0.017556584,0.013788938,0.024152156,0.014697352,0.02318478,77.1,0,4,7629,0.132139751,0.15211387,0.097641149,0.099767712,0.096277524,0.079447235,41,44,2,15.8,5.175549526
Cyanopica_cyanus_JN108020.1,Cyanopica_cyanus,PASSERIFORMES,Corvidae,Cyanopica_cyanus,PASSERIFORMES,Corvidae,Cyanopica_cyanus,,1,118.4235026,42.09579362,4748269.368,5.656811142,117.751123,20.85209503,-11.51264114,2383.864014,Terrestrial,1527,0.005137333,0.267804667,0.019183136,0.00802932,0.00190698,0.02183299,16.30524544,1.559126239,13.24495328,1.479654382,0.000392979,0.00038054,0.000315112,0.000513967,0.000323554,0.000503491,0.020485669,0.019837223,0.016426516,0.026792655,0.016866565,0.026246563,95.9,0.00896861,2,19803827,0.0474102,0.052276038,0.092771202,0.100224285,0.08237979,0.070056416,36,38,1,9.97001009,2.390185369
Urocissa_erythrorhyncha_JQ423932.1,Urocissa_erythrorhyncha,PASSERIFORMES,Corvidae,Urocissa_erythrorhyncha,PASSERIFORMES,Corvidae,Urocissa_erythroryncha,,1,107.3603031,26.36530898,4461983.112,18.43427734,59.25852051,25.87973938,9.589100647,3770.5354,Terrestrial,1527,0.000251333,0.014463333,0.017377276,0.00671196,0.00162388,0.01883685,16.30524544,1.559126239,1.35272637,0.392881213,0.000207517,0.000185524,9.14E-05,0.000899569,0.000117996,0.00038965,0.011941868,0.010676216,0.005261807,0.051766985,0.006790237,0.022422957,151.5,0.024793388,2,1870375,0.058347189,0.057987969,0.090282547,0.099832655,0.051386567,0.055113278,37,37,1.576891977,13.07837598,3.80577106
Urocissa_caerulea_MG932654.1,Urocissa_caerulea,PASSERIFORMES,Corvidae,Urocissa_caerulea,PASSERIFORMES,Corvidae,Urocissa_caerulea,,1,121.0794166,23.77388973,20500.70662,20.06892853,41.82774902,25.26691284,14.05175629,3764.995117,Terrestrial,1527,0.000730667,0.022275667,0.032801113,0.0069002,0.0016695,0.01887467,16.30524544,1.559126239,1.35272637,0.392881213,0.000603286,0.000539347,0.000265819,0.002615193,0.000343033,0.001132775,0.018392238,0.016442947,0.008103958,0.079728793,0.010457967,0.034534661,257,0.9,2,6114,0.096711561,NA,0.089820436,NA,0.051402199,NA,38,NA,1.557926321,13.24746388,3.823248409
Dendrocitta_formosae_MK875763.1,Dendrocitta_formosae,PASSERIFORMES,Corvidae,Dendrocitta_formosae,PASSERIFORMES,Corvidae,Dendrocitta_formosae,,1,105.1665971,25.47933023,3328585.523,18.60439911,54.95555176,25.42039337,10.34095459,3932.521729,Terrestrial,1527,0.004258333,0.192900333,0.022075303,0.00548677,0.00129981,0.01608524,16.30524544,1.559126239,15.28406104,1.533212507,0.000281555,0.000275818,0.000224505,0.000376746,0.000239109,0.000348216,0.012754309,0.012494395,0.010169951,0.017066395,0.010831498,0.015774024,102.7,0.052486188,2,3670613,0.130268759,0.055275075,0.089880661,0.099695142,0.047650279,0.048904303,40,37,1.518384488,12.41569944,3.818233635
Pyrrhocorax_pyrrhocorax_KJ598622.1,Pyrrhocorax_pyrrhocorax,PASSERIFORMES,Corvidae,Pyrrhocorax_pyrrhocorax,PASSERIFORMES,Corvidae,Pyrrhocorax_pyrrhocorax,,2,85.69754189,40.19674876,12981520.53,4.818091583,101.5510352,18.13376617,-9.704589844,3359.293945,Terrestrial,1527,0.002026667,0.094020667,0.021555545,0.00495721,0.00147879,0.01300203,16.30524544,1.559126239,5.91408474,1.032983932,0.000352371,0.000341517,0.000215845,0.000512852,0.000241413,0.000448069,0.016347096,0.01584358,0.010013413,0.023792129,0.011199561,0.020786709,276.7,0.003790751,2,16061318,0.055451311,0.064741876,0.089656319,0.099546696,0.059679886,0.049588601,35,37,4,21.02148216,8.016646585
Pyrrhocorax_graculus_KJ598623.1,Pyrrhocorax_graculus,PASSERIFORMES,Corvidae,Pyrrhocorax_graculus,PASSERIFORMES,Corvidae,Pyrrhocorax_graculus,,2,65.01138498,38.95984561,3556954.704,4.584634399,84.24193359,15.91436005,-7.181516266,3716.671387,Terrestrial,1527,0.00134,0.097711,0.013713911,0.00430028,0.00120771,0.01161103,16.30524544,1.559126239,5.91408474,1.032983932,0.000232982,0.000225806,0.000142713,0.00033909,0.000159618,0.000296256,0.016988724,0.016465444,0.010406441,0.024725976,0.011639146,0.021602592,211,0.015444015,2,4688985,0.055451311,0.064741876,0.089570024,0.099682299,0.06250649,0.045838812,35,37,3,24.42,8.054587435
Lanius_schach_KU058639.1,Lanius_schach,PASSERIFORMES,Laniidae,Lanius_schach,PASSERIFORMES,Laniidae,Lanius_schach,,2,92.74575424,23.44305661,11170512.1,20.14380798,50.31401855,26.64751282,12.62216797,4378.486328,Terrestrial,1549,0.000475,0.033155333,0.014326504,0.0190223,0.00328749,0.04798838,5.00319516,0.790978402,1.5293559,0.290586203,0.000322853,0.000313363,0.000184553,0.000626381,0.00022834,0.000496916,0.022535332,0.021872959,0.012881961,0.043721799,0.015938294,0.034685061,51.5,0.104982206,2,10671796,0.19071717,0.215400934,0.156174975,0.100528671,0.176488193,0.154747225,40,43,1.165099805,8.00416887,2.489099646
Lanius_cristatus_KT004451.1,Lanius_cristatus,PASSERIFORMES,Laniidae,Lanius_cristatus,PASSERIFORMES,Laniidae,Lanius_cristatus,,3,120.8996885,55.38125767,14145065.02,-2.99023838,146.386084,16.4988266,-23.27620087,1596.827759,Terrestrial,1549,0.000588333,0.029318667,0.020066852,0.01805613,0.00324012,0.04598465,5.00319516,0.790978402,1.52935595,0.29058623,0.000399884,0.00038813,0.000228587,0.000775833,0.000282821,0.000615478,0.01992759,0.019341866,0.011391283,0.038662403,0.014093951,0.030671378,32.2,0.024122807,2,18912822,0.595210652,0.440092355,0.156280616,0.100839084,0.140516798,0.102011762,43,45,0.945523905,7.621191767,1.894425665
Lanius_isabellinus_KP995437.1,Lanius_isabellinus,PASSERIFORMES,Laniidae,Lanius_isabellinus,PASSERIFORMES,Laniidae,Lanius_isabellinus,,3,101.2722725,43.37407008,4814814.427,2.966070938,122.478584,18.74068146,-14.8934494,2857.886719,Terrestrial,1549,0.000777667,0.054873333,0.014172033,0.01569562,0.00305409,0.04230503,5.00319516,0.790978402,2.32056372,0.374117372,0.000344815,0.000339502,0.000231905,0.000719776,0.000258235,0.000461353,0.024330637,0.023955747,0.016363575,0.050788468,0.018221453,0.032553767,25.2,0,2,11807542,0.218572866,0.2311956,0.155945466,0.100810401,0.147091261,0.113065241,40,43,0.997354874,7.775,1.960752023
Lanius_tigrinus_LC428205.1,Lanius_tigrinus,PASSERIFORMES,Laniidae,Lanius_tigrinus,PASSERIFORMES,Laniidae,Lanius_tigrinus,,3,119.9215461,36.9418186,2874862.372,10.9723381,100.3593652,24.0538681,-3.612656403,2609.773193,Terrestrial,1549,0.001309333,0.066268667,0.019757955,0.01352071,0.00295616,0.03747406,5.00319516,0.790978402,3.20941224,0.452762302,0.000417669,0.000404358,0.000305894,0.000890934,0.000330053,0.000536135,0.02113927,0.020465565,0.015482078,0.045092444,0.016704791,0.027135134,30.1,0.013651877,2,1098780,0.111668102,0.12615001,0.155262636,0.100528662,0.17539645,0.143585191,38,41,0.933404631,7.016084708,1.835244609
Lanius_ludovicianus_MN356223.1,Lanius_ludovicianus,PASSERIFORMES,Laniidae,Lanius_ludovicianus,PASSERIFORMES,Laniidae,Lanius_ludovicianus,,3,-101.0926303,38.02122562,8852504.29,12.40348206,81.22226563,23.36636353,1.130073071,3104.788574,Terrestrial,1549,0.000313333,0.022140667,0.014151938,0.01421754,0.00281366,0.03878838,5.00319516,0.790978402,1.16142457,0.296674272,0.0002993,0.000275723,0.000149041,0.001793109,0.00017436,0.000442975,0.021149016,0.019483024,0.01053148,0.126704169,0.01232055,0.031301384,51.6,0.009846827,3,15767135,0.289882025,0.296467206,0.157058276,0.100794917,0.180880862,0.134863552,41,42,1.078609901,12.5,2.702084494
Lanius_sphenocercus_sphenocercus_KU884610.1,Lanius_sphenocercus,PASSERIFORMES,Laniidae,Lanius_sphenocercus,PASSERIFORMES,Laniidae,Lanius_sphenocercus,,2,121.017838,44.15346035,1889472.711,4.223511124,131.1342188,20.88577118,-15.10702972,2199.079102,Terrestrial,1549,0.000677333,0.020319,0.033334974,0.01487645,0.00292076,0.03867371,5.00319516,0.790978402,1.16142457,0.296674272,0.000646996,0.00059603,0.000322182,0.003876169,0.000376914,0.00095758,0.019408939,0.01788002,0.009664982,0.116279336,0.011306852,0.028726001,92.1,0,2,887483,0.52386185,0.432985376,0.157000567,0.101028387,0.132583394,0.107468753,43,43,0.996238956,8.049759116,1.998849906
