,Group,Tips.Label,Clade,dN,dS,dNdS,Species,Clade.Age,Tip.Age,Order,Family,Lat,Habitat,BodyMass,Longevity,MaturityAge,Fecundity,Ref.BodyMass,Ref.Longevity,Ref.MaturityAge,Ref.Fecundity,AnnualTemp,ThermoMode
511,Reptiles,Diplodactylidae_Rachodactylus_leachianus,Reptiles_Node280,3.59E-11,2.95E-10,0.121803759,Rhacodactylus_leachianus,66.773172,49.7673,Squamata,Diplodactylidae,21.44340685,Terrestrial,478.6300923,30,2,12,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Late bloomers and baby boomers: ecological drivers of longevity in squamates and the tuatara,Repttraits: a comprehensive dataset of ecological traits in reptiles,21.84083252,Ectotherms
512,Reptiles,Diplodactylidae_Strophurus_ciliaris,Reptiles_Node280,6.43E-11,5.37E-10,0.119850281,Strophurus_ciliaris,66.773172,49.7673,Squamata,Diplodactylidae,23.11165445,Terrestrial,14.79108388,7,2,14,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,https://www.amazingamazon.com.au/pages/golden-tail-gecko-care-sheet-and-information,Repttraits: a comprehensive dataset of ecological traits in reptiles,24.15815125,Ectotherms
513,Reptiles,Carphodactylidae_Saltuarius_cornutus,Reptiles_Node280,5.19E-11,3.88E-10,0.134006016,Saltuarius_cornutus,66.773172,63.764366,Squamata,Carphodactylidae,17.52545304,Terrestrial,54.95408739,2,0.8,3,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,https://www.livefoods.com.au/image/data/PDFs/Leaf-Tailed%20Gecko%20Husbandry.pdf,Repttraits: a comprehensive dataset of ecological traits in reptiles,22.45985565,Ectotherms
514,Reptiles,Pygopodidae_Delma_borea,Reptiles_Node280,5.96E-11,5.21E-10,0.114240805,Delma_borea,66.773172,30.508552,Squamata,Pygopodidae,19.98285938,Terrestrial,4.897788194,10,1.105331235,2.501845727,Repttraits: a comprehensive dataset of ecological traits in reptiles,https://pictureanimal.com/wiki/Delma_borea.html,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,25.4126236,Ectotherms
515,Reptiles,Pygopodidae_Lialis_burtonis,Reptiles_Node280,5.71E-11,4.68E-10,0.122116372,Lialis_burtonis,66.773172,30.508552,Squamata,Pygopodidae,24.93323042,Terrestrial,22.90867653,30,1.879189151,1.85,Repttraits: a comprehensive dataset of ecological traits in reptiles,https://critter.science/the-burtons-legless-lizard/,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,22.61659546,Ectotherms
516,Reptiles,Eublepharidae_Coleonyx_variegatus,Reptiles_Node284,4.42E-11,3.66E-10,0.120801575,Coleonyx_variegatus,122.724912,46.74689,Squamata,Eublepharidae,31.99582875,Terrestrial,8.7,15.2,0.833333333,4,"Body sizes and diversification rates of lizards, snakes, amphisbaenians and the tuatara",AnAge,Traits of lizards of the world: Variation around a successful evolutionary design,Traits of lizards of the world: Variation around a successful evolutionary design,20.22113953,Ectotherms
517,Reptiles,Eublepharidae_Eublepharis_macularius,Reptiles_Node284,3.17E-11,2.89E-10,0.109774473,Eublepharis_macularius,122.724912,46.74689,Squamata,Eublepharidae,28.65019531,Terrestrial,104.3,28.5,1.095890411,7.5,"Body sizes and diversification rates of lizards, snakes, amphisbaenians and the tuatara",AnAge,AnAge,Traits of lizards of the world: Variation around a successful evolutionary design,23.13423462,Ectotherms
518,Reptiles,Sphaerodactylidae_Gonatodes_albogularis,Reptiles_Node284,6.08E-11,5.24E-10,0.115947836,Gonatodes_albogularis,122.724912,101.60605,Squamata,Sphaerodactylidae,10.00134494,Terrestrial,2.7,5.6,0.416666667,16,"Body sizes and diversification rates of lizards, snakes, amphisbaenians and the tuatara",AnAge,Traits of lizards of the world: Variation around a successful evolutionary design,Traits of lizards of the world: Variation around a successful evolutionary design,23.72962494,Ectotherms
519,Reptiles,Gekkonidae_Cnemaspis_psychedelica,Reptiles_Node284,4.95E-11,4.42E-10,0.112099314,Cnemaspis_psychedelica,122.724912,69.207733,Squamata,Gekkonidae,8.428904096,Terrestrial,8.7096359,7,0.975469153,3.549638446,Repttraits: a comprehensive dataset of ecological traits in reptiles,Photographic identification of Cnemaspis psychedelica: A useful tool to improve the regulation of international Wildlife trade,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,27.22014771,Ectotherms
520,Reptiles,Gekkonidae_Phelsuma_lineata,Reptiles_Node284,4.80E-11,4.53E-10,0.106054,Phelsuma_lineata,122.724912,69.207733,Squamata,Gekkonidae,18.39883256,Terrestrial,5.754399373,10,0.666666667,10.3125,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Late bloomers and baby boomers: ecological drivers of longevity in squamates and the tuatara,Repttraits: a comprehensive dataset of ecological traits in reptiles,21.02077942,Ectotherms
521,Reptiles,Gekkonidae_Cyrtodactylus_pulchellus,Reptiles_Node284,4.72E-11,4.17E-10,0.113323281,Cyrtodactylus_pulchellus,122.724912,70.025712,Squamata,Gekkonidae,5.195692848,Terrestrial,35.48133892,4.75,1.241513889,3.797704669,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,26.490271,Ectotherms
522,Reptiles,Gekkonidae_Gekko_gecko,Reptiles_Node284,3.59E-11,3.13E-10,0.114391144,Gekko_gecko,122.724912,70.025712,Squamata,Gekkonidae,13.75958614,Terrestrial,129.3,23.5,0.75,14,"Body sizes and diversification rates of lizards, snakes, amphisbaenians and the tuatara",AnAge,Traits of lizards of the world: Variation around a successful evolutionary design,Traits of lizards of the world: Variation around a successful evolutionary design,23.89523315,Ectotherms
523,Reptiles,Xantusiidae_Lepidophyma_flavimaculatum,Reptiles_Node292,6.00E-11,5.24E-10,0.114424087,Lepidophyma_flavimaculatum,158.045866,43.586414,Squamata,Xantusiidae,14.92019415,Terrestrial,72.9,11,1,5,"Body sizes and diversification rates of lizards, snakes, amphisbaenians and the tuatara",AnAge,https://a-z-animals.com/animals/yellow-spotted-lizard/,Late bloomers and baby boomers: ecological drivers of longevity in squamates and the tuatara,24.67787933,Ectotherms
524,Reptiles,Xantusiidae_Xantusia_henshawi,Reptiles_Node292,3.68E-11,2.83E-10,0.129880994,Xantusia_henshawi,158.045866,43.586414,Squamata,Xantusiidae,32.5241111,Terrestrial,7.079458,14.3,3.5,1.73,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Late bloomers and baby boomers: ecological drivers of longevity in squamates and the tuatara,Repttraits: a comprehensive dataset of ecological traits in reptiles,16.63281403,Ectotherms
525,Reptiles,Gerrhosauridae_Zonosaurus_ornatus,Reptiles_Node292,3.75E-11,3.77E-10,0.099461869,Zonosaurus_ornatus,158.045866,76.662028,Squamata,Gerrhosauridae,20.98555504,Terrestrial,61.65950019,20,1,26.25,Repttraits: a comprehensive dataset of ecological traits in reptiles,https://www.reptiles.swelluk.com/ornate-plated-lizard-zonosaurus-ornatus,Animal Diversity Web,Animal Diversity Web,18.26663361,Ectotherms
526,Reptiles,Cordylidae_Platysaurus_imperator,Reptiles_Node292,3.74E-11,3.91E-10,0.095775589,Platysaurus_imperator,158.045866,76.662028,Squamata,Cordylidae,16.95508795,Terrestrial,104.7128548,14,1.33540463,3.145885244,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,22.43031921,Ectotherms
527,Reptiles,Scincidae_Acontias_percivali,Reptiles_Node295,3.45E-11,2.70E-10,0.127794827,Acontias_percivali,112.756791,112.756791,Squamata,Scincidae,3.718951052,Terrestrial,21.87761624,12.59370596,1.746226927,3.204438268,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,23.96849976,Ectotherms
528,Reptiles,Scincidae_Scincus_scincus,Reptiles_Node295,2.65E-11,2.69E-10,0.098502344,Scincus_scincus,112.756791,89.665049,Squamata,Scincidae,23.49759744,Terrestrial,74.13102,16.11,1.33973542,5,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,25.60178833,Ectotherms
529,Reptiles,Scincidae_Amphiglossus_splendidus,Reptiles_Node295,3.40E-11,2.47E-10,0.137449939,Amphiglossus_splendidus,112.756791,61.919012,Squamata,Scincidae,22.31233986,Terrestrial,33.7999124,8.197149473,1.202257003,6.537485712,Predicted,Predicted,Predicted,Predicted,22.48617249,Ectotherms
530,Reptiles,Scincidae_Feylinia_polylepis,Reptiles_Node295,6.99E-11,5.49E-10,0.127206091,Feylinia_polylepis,112.756791,61.919012,Squamata,Scincidae,1.621209961,Terrestrial,7.244359601,9.723929278,1.39468425,7.772112537,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Predicted,Predicted,25.63554993,Ectotherms
531,Reptiles,Scincidae_Brachymeles_gracilis,Reptiles_Node295,3.82E-11,3.65E-10,0.104461437,Brachymeles_gracilis,112.756791,90.911386,Squamata,Scincidae,8.438518126,Terrestrial,31.6227766,8.043013007,1.18258212,4.330977195,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,25.4691391,Ectotherms
532,Reptiles,Scincidae_Sphenomorphus_solomonis,Reptiles_Node295,5.41E-11,5.98E-10,0.090543374,Sphenomorphus_solomonis,112.756791,78.142125,Squamata,Scincidae,5.317709417,Terrestrial,10,6.615905993,0.997918291,4.928972372,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,24.79027863,Ectotherms
533,Reptiles,Scincidae_Tiliqua_rugosa,Reptiles_Node295,4.37E-11,4.24E-10,0.10314488,Tiliqua_rugosa,112.756791,61.305504,Squamata,Scincidae,30.96113125,Terrestrial,1230.269,35,2.75,2.05,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Late bloomers and baby boomers: ecological drivers of longevity in squamates and the tuatara,Repttraits: a comprehensive dataset of ecological traits in reptiles,19.09097748,Ectotherms
534,Reptiles,Scincidae_Eugongylus_rufescens,Reptiles_Node295,8.15E-11,7.65E-10,0.106504758,Eugongylus_rufescens,112.756791,58.210137,Squamata,Scincidae,5.398119793,Terrestrial,117.4897555,10.01869688,1.4313615,5.502269832,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,24.97216034,Ectotherms
535,Reptiles,Scincidae_Eutropis_multifasciata,Reptiles_Node295,4.10E-11,5.16E-10,0.079421084,Eutropis_multifasciata,112.756791,37.71188,Squamata,Scincidae,14.60439923,Terrestrial,63.09573445,5,0.958333333,12.25,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Late bloomers and baby boomers: ecological drivers of longevity in squamates and the tuatara,Repttraits: a comprehensive dataset of ecological traits in reptiles,22.45823822,Ectotherms
536,Reptiles,Scincidae_Mabuya_quinquetaeniata,Reptiles_Node295,5.59E-11,6.67E-10,0.083902271,Trachylepis_quinquetaeniata,112.756791,37.71188,Squamata,Scincidae,11.34193931,Terrestrial,81.28305,4.8,1.25,9.6,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Late bloomers and baby boomers: ecological drivers of longevity in squamates and the tuatara,Repttraits: a comprehensive dataset of ecological traits in reptiles,26.22687378,Ectotherms
537,Reptiles,Lacertidae_Takydromus_ocellatus,Reptiles_Node306,5.22E-11,5.57E-10,0.093614248,Takydromus_sexlineatus,142.596473,35.801721,Squamata,Lacertidae,13.67166497,Terrestrial,7.943282347,5,1,9.9,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,https://exo-terra.com/explore/care-guides/lizards/takydromus-sexlineatus/,Repttraits: a comprehensive dataset of ecological traits in reptiles,24.51364594,Ectotherms
538,Reptiles,Lacertidaea_Lacerta_agilis,Reptiles_Node306,2.70E-11,2.71E-10,0.099494967,Lacerta_agilis,142.596473,35.801721,Squamata,Lacertidae,55.00937196,Terrestrial,33.6,11,1,11.5,"Body sizes and diversification rates of lizards, snakes, amphisbaenians and the tuatara",doi:10.3897/natureconservation.9.8908,Traits of lizards of the world: Variation around a successful evolutionary design,Traits of lizards of the world: Variation around a successful evolutionary design,4.62674675,Ectotherms
539,Reptiles,Bipedidae_Bipes_biporus,Reptiles_Node306,5.44E-11,3.51E-10,0.154864624,Bipes_biporus,142.596473,12.764081,Squamata,Bipedidae,26.15297542,Terrestrial,85,4,3.75,2.2,https://a-z-animals.com/animals/mexican-mole-lizard/,Animal Diversity Web,https://www.encyclopedia.com/environment/encyclopedias-almanacs-transcripts-and-maps/mole-limbed-wormlizards-bipedidae,Traits of lizards of the world: Variation around a successful evolutionary design,23.09497375,Ectotherms
540,Reptiles,Bipedidae_Bipes_canaliculatus,Reptiles_Node306,4.86E-11,3.69E-10,0.131756039,Bipes_canaliculatus,142.596473,12.764081,Squamata,Bipedidae,18.35001595,Terrestrial,14,2,1,2.8,"Body sizes and diversification rates of lizards, snakes, amphisbaenians and the tuatara",https://allspecies.fandom.com/wiki/Mexican_Mole_Lizard,Traits of lizards of the world: Variation around a successful evolutionary design,Traits of lizards of the world: Variation around a successful evolutionary design,24.81240234,Ectotherms
541,Reptiles,Trogonophiidae_Trogonophis_wiegmanni,Reptiles_Node306,4.56E-11,2.98E-10,0.15308788,Trogonophis_wiegmanni,142.596473,45.390525,Squamata,Trogonophiidae,34.27198246,Terrestrial,14.12538,14,2.5,5,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Late bloomers and baby boomers: ecological drivers of longevity in squamates and the tuatara,Repttraits: a comprehensive dataset of ecological traits in reptiles,16.64902954,Ectotherms
542,Reptiles,Amphisbaenidae_Amphisbaena_fuliginosa,Reptiles_Node306,9.66E-11,6.92E-10,0.139710574,Amphisbaena_fuliginosa,142.596473,33.232601,Squamata,Amphisbaenidae,4.25783493,Terrestrial,147.9108388,18.10840964,2.394426791,14.58927561,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Predicted,Predicted,24.60413055,Ectotherms
543,Reptiles,Amphisbaenidae_Geocalamus_acutus,Reptiles_Node306,7.20E-11,4.73E-10,0.152105274,Geocalamus_acutus,142.596473,33.232601,Squamata,Amphisbaenidae,4.565472669,Terrestrial,8.9,12.35109214,1.716948466,9.902206167,"Body sizes and diversification rates of lizards, snakes, amphisbaenians and the tuatara",Predicted,Predicted,Predicted,24.02392731,Ectotherms
544,Reptiles,Gymnophthalmidae_Colobosaura_modesta,Reptiles_Node312,8.69E-11,9.28E-10,0.093586961,Colobosaura_modesta,76.707343,61.050388,Squamata,Gymnophthalmidae,12.2102438,Terrestrial,3.715352291,5.429633344,0.840424416,2,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,25.06399841,Ectotherms
545,Reptiles,Gymnophthalmidae_Pholidobolus_montium,Reptiles_Node312,7.62E-11,7.61E-10,0.100062405,Pholidobolus_montium,76.707343,61.050388,Squamata,Gymnophthalmidae,0.247144012,Terrestrial,6.760829754,5.997628024,0.916341286,3.646502956,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,11.56545105,Ectotherms
546,Reptiles,Teiidae_Callopistes_maculatus,Reptiles_Node312,3.25E-11,4.13E-10,0.078760587,Callopistes_maculatus,76.707343,54.100212,Squamata,Teiidae,29.5365674,Terrestrial,162.181,5,1.447332486,16.93764475,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,13.81494751,Ectotherms
547,Reptiles,Teiidae_Dracaena_guianensis,Reptiles_Node312,5.27E-11,5.26E-10,0.100122972,Dracaena_guianensis,76.707343,15.978347,Squamata,Teiidae,4.283437732,Terrestrial,2454.709,9.3,2.184352532,14.35749433,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,25.24221191,Ectotherms
548,Reptiles,Teiidae_Tupinambis_teguixin,Reptiles_Node312,4.72E-11,6.06E-10,0.07785729,Tupinambis_teguixin,76.707343,15.978347,Squamata,Teiidae,4.665139827,Terrestrial,4466.836,16.1,2.394426791,11.95,Repttraits: a comprehensive dataset of ecological traits in reptiles,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Repttraits: a comprehensive dataset of ecological traits in reptiles,24.95215302,Ectotherms
549,Reptiles,Teiidae_Dicrodon_heterolepis,Reptiles_Node312,5.02E-11,6.25E-10,0.08037965,Dicrodon_heterolepis,76.707343,24.332088,Squamata,Teiidae,9.431526217,Terrestrial,57.54399,8.461239442,1.235855231,6.750844981,Repttraits: a comprehensive dataset of ecological traits in reptiles,Predicted,Predicted,Predicted,22.47261505,Ectotherms
