,Seq.Names,Order.MWF,Species.MWF,Family.MWF,Tree.Tips,Clade.Sizes,Lineages,Sisters,Sister,Label,Tree.Tip,Clade.Size
886,Epomophorus_minimus__MN816318.1,CHIROPTERA,Epomophorus_minimus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
887,Epomophorus_minor__MN816319.1,CHIROPTERA,Epomophorus_minor,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
888,Saccopteryx_leptura_KY681816.1,CHIROPTERA,Saccopteryx_leptura,Emballonuridae,CHIROPTERA_Emballonuridae,54,,,,,,
889,Mystacina_tuberculata_AY960981.1,CHIROPTERA,Mystacina_tuberculata,Mystacinidae,CHIROPTERA_Mystacinidae,2,,,,,,
890,Noctilio_leporinus__KU743910.1,CHIROPTERA,Noctilio_leporinus,Noctilionidae,CHIROPTERA_Noctilionidae,2,Lineage1,29,29,Noctilionidae,CHIROPTERA_Noctilionidae,2
891,Furipterus_horrens_MK033190.1,CHIROPTERA,Furipterus_horrens,Furipteridae,CHIROPTERA_Furipteridae,2,Lineage2,29,29,Furipteridae,CHIROPTERA_Furipteridae,2
892,Pteronotus_personatus_KU569221.1,CHIROPTERA,Pteronotus_personatus,Mormoopidae,CHIROPTERA_Mormoopidae,12,Lineage1,30,,,,
893,Pteronotus_rubiginosus_NC_022425.1,CHIROPTERA,Pteronotus_rubiginosus,Mormoopidae,CHIROPTERA_Mormoopidae,12,Lineage1,30,,,,
894,Pteronotus_parnellii_KF752590.1,CHIROPTERA,Pteronotus_parnellii,Mormoopidae,CHIROPTERA_Mormoopidae,12,Lineage1,30,30,Mormoopidae,CHIROPTERA_Mormoopidae,12
895,Micronycteris_megalotis_NC_022419.1,CHIROPTERA,Micronycteris_megalotis,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,30,Phyllostomidae,CHIROPTERA_Phyllostomidae,207
896,Macrotus_californicus__KU743909.1,CHIROPTERA,Macrotus_californicus,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
897,Diphylla_ecaudata__KU743911.1,CHIROPTERA,Diphylla_ecaudata,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
898,Diaemus_youngi__KU743906.1,CHIROPTERA,Diaemus_youngi,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
899,Desmodus_rotundus_NC_022423.1,CHIROPTERA,Desmodus_rotundus,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
900,Lonchorhina_aurita__KU743908.1,CHIROPTERA,Lonchorhina_aurita,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
901,Tonatia_saurophila_NC_022428.1,CHIROPTERA,Tonatia_saurophila,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
902,Lophostoma_silvicolum_NC_022424.1,CHIROPTERA,Lophostoma_silvicolum,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
903,Vampyrum_spectrum_NC_022429.1,CHIROPTERA,Vampyrum_spectrum,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
904,Chrotopterus_auritus_KU743905.1,CHIROPTERA,Chrotopterus_auritus,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
905,Brachyphylla_cavernarum_NC_022421.1,CHIROPTERA,Brachyphylla_cavernarum,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
906,Anoura_caudifer_NC_022420.1,CHIROPTERA,Anoura_caudifer,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
907,Hsunycteris_thomasi__KU743907.1,CHIROPTERA,Hsunycteris?_thomasi,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
908,Carollia_perspicillata_NC_022422.1,CHIROPTERA,Carollia_perspicillata,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
909,Glyphonycteris_daviesi__KU743912.1,CHIROPTERA,Glyphonycteris_daviesi,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
910,Rhinophylla_pumilio_NC_022426.1,CHIROPTERA,Rhinophylla_pumilio,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
911,Sturnira_tildae_NC_022427.1,CHIROPTERA,Sturnira_tildae,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
912,Ectophylla_alba_MH260572.1,CHIROPTERA,Ectophylla_alba,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
913,Artibeus_jamaicensis_NC_002009.1,CHIROPTERA,Artibeus_jamaicensis,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
914,Artibeus_lituratus_JN209840.1,CHIROPTERA,Artibeus_lituratus,Phyllostomidae,CHIROPTERA_Phyllostomidae,207,Lineage2,30,,,,
915,Chaerephon_plicatus__KY581660.1,CHIROPTERA,Chaerephon_plicatus,Molossidae,CHIROPTERA_Molossidae,119,,,,,,
916,Tadarida_teniotis_KY581661.1,CHIROPTERA,Tadarida_teniotis,Molossidae,CHIROPTERA_Molossidae,119,,,,,,
917,Tadarida_latouchei__KY581662.1,CHIROPTERA,Tadarida_latouchei,Molossidae,CHIROPTERA_Molossidae,119,,,,,,
918,Miniopterus_fuliginosus_MH523628.1,CHIROPTERA,Miniopterus_fuliginosus,Miniopteridae,CHIROPTERA_Miniopteridae,32,Lineage1,31,31,Miniopteridae,CHIROPTERA_Miniopteridae,32
919,Lasiurus_borealis_JN209842.1,CHIROPTERA,Lasiurus_borealis,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,31,Vespertilionidae+Cistugidae,CHIROPTERA_Vespertilionidae,453
920,Plecotus_rafinesquii_JN209841.1,CHIROPTERA,Corynorhinus_rafinesquii,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
921,Plecotus_auritus_MT410875.1,CHIROPTERA,Plecotus_auritus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
922,Plecotus_macrobullaris__KR134402.1,CHIROPTERA,Plecotus_macrobullaris,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
923,Lasionycteris_noctivagans_MT774149.1,CHIROPTERA,Lasionycteris_noctivagans,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
924,Vespertilio_murinus_KU161588.1,CHIROPTERA,Vespertilio_murinus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
925,Vespertilio_sinensis_KM092493.1,CHIROPTERA,Vespertilio_sinensis,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
926,Hypsugo_alaschanicus_KT380130.1,CHIROPTERA,Hypsugo_alaschanicus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
927,Chalinolobus_tuberculatus_NC_002626.1,CHIROPTERA,Chalinolobus_tuberculatus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
928,Pipistrellus_coromandra_KP688404.1,CHIROPTERA,Pipistrellus_coromandra,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
929,Pipistrellus_abramus_KX355640.1,CHIROPTERA,Pipistrellus_abramus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
930,Nyctalus_noctula_MN122876.1,CHIROPTERA,Nyctalus_noctula,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
931,Nyctalus_plancyi_MG603757.1,CHIROPTERA,Nyctalus_plancyi,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
932,Pipistrellus_nathusii_MN122914.1,CHIROPTERA,Pipistrellus_nathusii,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
933,Pipistrellus_kuhlii__KU058655.1,CHIROPTERA,Pipistrellus_kuhlii,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
934,Pipistrellus_pygmaeus_MN122927.1,CHIROPTERA,Pipistrellus_pygmaeus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
935,Murina_ussuriensis_JX872285.1,CHIROPTERA,Murina_ussuriensis,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
936,Murina_huttoni_rubella_KU521385.1,CHIROPTERA,Murina_huttoni,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
937,Murina_cyclotis__MK747248.1,CHIROPTERA,Murina_cyclotis,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
938,Murina_leucogaster_KM893454.1,CHIROPTERA,Murina_leucogaster,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
939,Murina_shuipuensis_MK747249.1,CHIROPTERA,NA,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
940,Myotis_formosus_HQ184048.1,CHIROPTERA,Myotis_formosus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
941,Myotis_ikonnikovi_KF111724.1,CHIROPTERA,Myotis_ikonnikovi,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
942,Myotis_dasycneme_MN122855.1,CHIROPTERA,Myotis_dasycneme,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
943,Myotis_muricola_KT213444.1,CHIROPTERA,Myotis_muricola,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
944,Myotis_atacamensis_MF143493.1,CHIROPTERA,Myotis_atacamensis,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
945,Myotis_horsfieldii_MF143494.1,CHIROPTERA,Myotis_horsfieldii,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
946,Myotis_davidii_KM233172.1,CHIROPTERA,Myotis_davidii,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
947,Myotis_daubentonii_MN122860.1,CHIROPTERA,Myotis_daubentonii,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
948,Myotis_bechsteinii_KX757757.1,CHIROPTERA,Myotis_bechsteinii,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
949,Myotis_frater_MH177276.1,CHIROPTERA,Myotis_frater,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
950,Myotis_petax_KT199100.1,CHIROPTERA,NA,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
951,Myotis_macrodactylus_KF440685.1,CHIROPTERA,Myotis_macrodactylus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
952,Myotis_nattereri_MN122818.1,CHIROPTERA,Myotis_nattereri,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
953,Myotis_bombinus_KT818621.1,CHIROPTERA,Myotis_bombinus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
954,Myotis_blythii_MT588108.1,CHIROPTERA,Myotis_blythii,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
955,Myotis_myotis_KT901455.1,CHIROPTERA,Myotis_myotis,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
956,Myotis_leibii_MF143488.1,CHIROPTERA,Myotis_leibii,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
957,Myotis_septentrionalis_MK547202.1,CHIROPTERA,Myotis_septentrionalis,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
958,Myotis_auriculus_MF143486.1,CHIROPTERA,Myotis_auriculus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
959,Myotis_volans_MF143496.1,CHIROPTERA,Myotis_volans,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
960,Myotis_lucifugus_MF362599.1,CHIROPTERA,Myotis_lucifugus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
961,Myotis_thysanodes_MF143492.1,CHIROPTERA,Myotis_thysanodes,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
962,Myotis_evotis_MF143468.1,CHIROPTERA,Myotis_evotis,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
963,Myotis_brandtii_MN122885.1,CHIROPTERA,Myotis_brandtii,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
964,Myotis_albescens_MF143497.1,CHIROPTERA,Myotis_albescens,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
965,Myotis_yumanensis_MF143485.1,CHIROPTERA,Myotis_yumanensis,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
966,Myotis_martiniquensis_MF143498.1,CHIROPTERA,Myotis_martiniquensis,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
967,Myotis_dominicensis_MF143467.1,CHIROPTERA,Myotis_dominicensis,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
968,Myotis_keaysi_MF143477.1,CHIROPTERA,Myotis_keaysi,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
969,Myotis_oxyotus_MF143479.1,CHIROPTERA,Myotis_oxyotus,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
970,Myotis_ruber_MF143478.1,CHIROPTERA,Myotis_ruber,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
971,Myotis_riparius_MF143480.1,CHIROPTERA,Myotis_riparius,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
972,Myotis_nigricans_MF143481.1,CHIROPTERA,Myotis_nigricans,Vespertilionidae,CHIROPTERA_Vespertilionidae,451,Lineage2,31,,,,
973,Manis_temminckii_KP125951.1,PHOLIDOTA,Smutsia_temminckii,Manidae,PHOLIDOTA_Manidae,8,,,,,,
974,Manis_gigantea_MG196301.1,PHOLIDOTA,Smutsia_gigantea,Manidae,PHOLIDOTA_Manidae,8,,,,,,
975,Manis_tricuspis_MG196310.1,PHOLIDOTA,Phataginus_tricuspis,Manidae,PHOLIDOTA_Manidae,8,,,,,,
976,Manis_tetradactyla_MG196299.1,PHOLIDOTA,Phataginus_tetradactyla,Manidae,PHOLIDOTA_Manidae,8,,,,,,
977,Manis_pentadactyla_MT335859.1,PHOLIDOTA,Manis_pentadactyla,Manidae,PHOLIDOTA_Manidae,8,,,,,,
978,Manis_crassicaudata_MG196306.1,PHOLIDOTA,Manis_crassicaudata,Manidae,PHOLIDOTA_Manidae,8,,,,,,
979,Manis_culionensis_MG196308.1,PHOLIDOTA,Manis_culionensis,Manidae,PHOLIDOTA_Manidae,8,,,,,,
980,Manis_javanica_MN365836.1,PHOLIDOTA,Manis_javanica,Manidae,PHOLIDOTA_Manidae,8,,,,,,
981,Arctictis_binturong_albifrons_KX449332.1,CARNIVORA,Arctictis_binturong,Viverridae,CARNIVORA_Viverridae,37,,,,,,
982,Paguma_larvata_KT191130.1,CARNIVORA,Paguma_larvata,Viverridae,CARNIVORA_Viverridae,37,,,,,,
983,Paradoxurus_hermaphroditus_MG200264.1,CARNIVORA,Paradoxurus_hermaphroditus,Viverridae,CARNIVORA_Viverridae,37,,,,,,
984,Genetta_servalina_KJ624980.1,CARNIVORA,Genetta_servalina,Viverridae,CARNIVORA_Viverridae,37,,,,,,
985,Viverricula_indica__KX891745.1,CARNIVORA,Viverricula_indica,Viverridae,CARNIVORA_Viverridae,37,,,,,,
986,Civettictis_civetta_KX891743.1,CARNIVORA,Civettictis_civetta,Viverridae,CARNIVORA_Viverridae,37,,,,,,
987,Proteles_cristata_MH662441.1,CARNIVORA,Proteles_cristata,Hyaenidae,CARNIVORA_Hyaenidae,4,,,,,,
988,Crocuta_crocuta_JF894378.1,CARNIVORA,Crocuta_crocuta,Hyaenidae,CARNIVORA_Hyaenidae,4,,,,,,
989,Hyaena_hyaena_JF894376.1,CARNIVORA,Hyaena_hyaena,Hyaenidae,CARNIVORA_Hyaenidae,4,,,,,,
990,Parahyaena_brunnea_MF593938.1,CARNIVORA,Parahyaena_brunnea,Hyaenidae,CARNIVORA_Hyaenidae,4,,,,,,
991,Mungotictis_decemlineata_KJ419916.1,CARNIVORA,Mungotictis_decemlineata,Eupleridae,CARNIVORA_Eupleridae,9,Lineage1,32,32,Eupleridae,CARNIVORA_Eupleridae,9
992,Suricata_suricatta_MN854374.1,CARNIVORA,Suricata_suricatta,Herpestidae,CARNIVORA_Herpestidae,36,Lineage2,32,32,Herpestidae,CARNIVORA_Herpestidae,36
993,Herpestes_brachyurus_hosei_KY117547.1,CARNIVORA,Herpestes_brachyurus,Herpestidae,CARNIVORA_Herpestidae,36,Lineage2,32,,,,
994,Herpestes_javanicus_KY117548.1,CARNIVORA,Herpestes_javanicus,Herpestidae,CARNIVORA_Herpestidae,36,Lineage2,32,,,,
995,Neofelis_nebulosa_KP202291.1,CARNIVORA,Neofelis_nebulosa,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
996,Panthera_tigris_tigris_JF357968.1,CARNIVORA,Panthera_tigris,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
997,Panthera_onca_KM236783.1,CARNIVORA,Panthera_onca,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
998,Panthera_uncia_KP202269.1,CARNIVORA,Panthera_uncia,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
999,Panthera_leo_KP202262.1,CARNIVORA,Panthera_leo,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1000,Panthera_pardus__MK043027.1,CARNIVORA,Panthera_pardus,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1001,Leopardus_colocolo_KP202282.1,CARNIVORA,Leopardus_colocolo,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1002,Leopardus_jacobita_KP202294.1,CARNIVORA,Leopardus_jacobita,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1003,Leopardus_wiedii_KP202289.1,CARNIVORA,Leopardus_wiedii,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1004,Leopardus_pardalis_KP202284.1,CARNIVORA,Leopardus_pardalis,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1005,Leopardus_tigrinus_KP202287.1,CARNIVORA,Leopardus_tigrinus,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1006,Leopardus_geoffroyi_KP202292.1,CARNIVORA,Leopardus_geoffroyi,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1007,Leopardus_guigna_KP202293.1,CARNIVORA,Leopardus_guigna,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1008,Lynx_rufus_KR132584.1,CARNIVORA,Lynx_rufus,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1009,Lynx_canadensis_KP202281.1,CARNIVORA,Lynx_canadensis,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1010,Lynx_pardinus_KX911255.1,CARNIVORA,Lynx_pardinus,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1011,Lynx_lynx__KR919624.1,CARNIVORA,Lynx_lynx,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1012,Acinonyx_jubatus_AF344830.1,CARNIVORA,Acinonyx_jubatus,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1013,Puma_concolor_MH814705.1,CARNIVORA,Puma_concolor,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1014,Puma_yagouaroundi_KP202279.1,CARNIVORA,Herpailurus_yagouaroundi,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1015,Pardofelis_marmorata_KP202263.1,CARNIVORA,Pardofelis_marmorata,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1016,Catopuma_badia_KP202256.1,CARNIVORA,Catopuma_badia,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1017,Catopuma_temminckii_KP202267.1,CARNIVORA,Catopuma_temminckii,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1018,Leptailurus_serval_KP202286.1,CARNIVORA,Leptailurus_serval,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1019,Caracal_caracal_KP202272.1,CARNIVORA,Caracal_caracal,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1020,Profelis_aurata_KP202255.1,CARNIVORA,Caracal_aurata,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1021,Felis_chaus_KP202274.1,CARNIVORA,Felis_chaus,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1022,Felis_nigripes_KP202277.1,CARNIVORA,Felis_nigripes,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1023,Felis_margarita_KP202276.1,CARNIVORA,Felis_margarita,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1024,Felis_catus_U20753.1,CARNIVORA,Felis_catus,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1025,Felis_silvestris_bieti_KP202273.1,CARNIVORA,Felis_silvestris,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1026,Otocolobus_manul_MH978908.1,CARNIVORA,Otocolobus_manul,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1027,Prionailurus_rubiginosus_KP202266.1,CARNIVORA,Prionailurus_rubiginosus,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1028,Prionailurus_planiceps_KY682741.1,CARNIVORA,Prionailurus_planiceps,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1029,Prionailurus_viverrinus_KP202270.1,CARNIVORA,Prionailurus_viverrinus,Felidae,CARNIVORA_Felidae,41,Lineage1,33,,,,
1030,Prionailurus_bengalensis_KP202258.1,CARNIVORA,Prionailurus_bengalensis,Felidae,CARNIVORA_Felidae,41,Lineage1,33,33,Felidae,CARNIVORA_Felidae,41
1031,Prionodon_pardicolor_pardicolor_KX447638.1,CARNIVORA,Prionodon_pardicolor,Prionodontidae,CARNIVORA_Prionodontidae,2,Lineage2,33,33,Prionodontidae,CARNIVORA_Prionodontidae,2
1032,Nandinia_binotata_KJ619487.1,CARNIVORA,Nandinia_binotata,Nandiniidae,CARNIVORA_Nandiniidae,1,,,,,,
1033,Lycalopex_sechurae_KT448284.1,CARNIVORA,Pseudalopex_sechurae,Canidae,CARNIVORA_Canidae,39,,,,,,
1034,Chrysocyon_brachyurus_KJ508409.1,CARNIVORA,Chrysocyon_brachyurus,Canidae,CARNIVORA_Canidae,39,,,,,,
1035,Speothos_venaticus_KT448285.1,CARNIVORA,Speothos_venaticus,Canidae,CARNIVORA_Canidae,39,,,,,,
1036,Lycaon_pictus_NC_028427.1,CARNIVORA,Lycaon_pictus,Canidae,CARNIVORA_Canidae,39,,,,,,
1037,Cuon_alpinus_lepturus_KF646248.1,CARNIVORA,Cuon_alpinus,Canidae,CARNIVORA_Canidae,39,,,,,,
1038,Canis_mesomelas_KT448280.1,CARNIVORA,Canis_mesomelas,Canidae,CARNIVORA_Canidae,39,,,,,,
1039,Canis_aureus_KT448273.1,CARNIVORA,Canis_aureus,Canidae,CARNIVORA_Canidae,39,,,,,,
1040,Canis_latrans_DQ480509.1,CARNIVORA,Canis_latrans,Canidae,CARNIVORA_Canidae,39,,,,,,
1041,Otocyon_megalotis_KY776502.1,CARNIVORA,Otocyon_megalotis,Canidae,CARNIVORA_Canidae,39,,,,,,
1042,Urocyon_cinereoargenteus_KP129108.1,CARNIVORA,Urocyon_cinereoargenteus,Canidae,CARNIVORA_Canidae,39,,,,,,
1043,Urocyon_littoralis_santacruzae_KP128950.1,CARNIVORA,Urocyon_littoralis,Canidae,CARNIVORA_Canidae,39,,,,,,
1044,Nyctereutes_procyonoides_koreensis_KF709435.1,CARNIVORA,Nyctereutes_procyonoides,Canidae,CARNIVORA_Canidae,39,,,,,,
1045,Vulpes_zerda_KJ603240.1,CARNIVORA,Vulpes_zerda,Canidae,CARNIVORA_Canidae,39,,,,,,
1046,Vulpes_lagopus_KP200876.1,CARNIVORA,Alopex_lagopus,Canidae,CARNIVORA_Canidae,39,,,,,,
1047,Vulpes_vulpes_MN122913.1,CARNIVORA,Vulpes_vulpes,Canidae,CARNIVORA_Canidae,39,,,,,,
1048,Vulpes_corsac_KJ140137.1,CARNIVORA,Vulpes_corsac,Canidae,CARNIVORA_Canidae,39,,,,,,
1049,Vulpes_ferrilata_KT033906.1,CARNIVORA,Vulpes_ferrilata,Canidae,CARNIVORA_Canidae,39,,,,,,
1050,Ailuropoda_melanoleuca_EF212882.1,CARNIVORA,Ailuropoda_melanoleuca,Ursidae,CARNIVORA_Ursidae,8,,,,,,
1051,Arctodus_simus_NC_011116.1,CARNIVORA,NA,Ursidae,CARNIVORA_Ursidae,8,,,,,,
1052,Tremarctos_ornatus_EF196665.1,CARNIVORA,Tremarctos_ornatus,Ursidae,CARNIVORA_Ursidae,8,,,,,,
1053,Melursus_ursinus_MH931229.1,CARNIVORA,Melursus_ursinus,Ursidae,CARNIVORA_Ursidae,8,,,,,,
1054,Helarctos_malayanus_EF196664.1,CARNIVORA,Helarctos_malayanus,Ursidae,CARNIVORA_Ursidae,8,,,,,,
1055,Ursus_thibetanus_mupinensis_DQ402478.1,CARNIVORA,Ursus_thibetanus,Ursidae,CARNIVORA_Ursidae,8,,,,,,
1056,Ursus_americanus_AF303109.1,CARNIVORA,Ursus_americanus,Ursidae,CARNIVORA_Ursidae,8,,,,,,
1057,Ursus_maritimus_GU573490.1,CARNIVORA,Ursus_maritimus,Ursidae,CARNIVORA_Ursidae,8,,,,,,
1058,Ursus_arctos_HQ685948.1,CARNIVORA,Ursus_arctos,Ursidae,CARNIVORA_Ursidae,8,,,,,,
1059,Ursus_spelaeus__KX641307.1,CARNIVORA,NA,Ursidae,CARNIVORA_Ursidae,8,,,,,,
1060,Ursus_deningeri_kudarensis_MH605139.1,CARNIVORA,NA,Ursidae,CARNIVORA_Ursidae,8,,,,,,
1061,Odobenus_rosmarus_rosmarus_NC_004029.2,CARNIVORA,Odobenus_rosmarus,Odobenidae,CARNIVORA_Odobenidae,1,Lineage1,34,,,,
1062,Callorhinus_ursinus_NC_008415.3,CARNIVORA,Callorhinus_ursinus,Otariidae,CARNIVORA_Otariidae,16,Lineage1,34,,,,
1063,Eumetopias_jubatus_AB300606.1,CARNIVORA,Eumetopias_jubatus,Otariidae,CARNIVORA_Otariidae,16,Lineage1,34,,,,
1064,Zalophus_californianus_NC_008416.1,CARNIVORA,Zalophus_californianus,Otariidae,CARNIVORA_Otariidae,16,Lineage1,34,,,,
1065,Arctocephalus_pusillus_NC_008417.1,CARNIVORA,Arctocephalus_pusillus,Otariidae,CARNIVORA_Otariidae,16,Lineage1,34,,,,
1066,Otaria_byronia_MK654904.1,CARNIVORA,Otaria_byronia,Otariidae,CARNIVORA_Otariidae,16,Lineage1,34,,,,
1067,Neophoca_cinerea_NC_008419.1,CARNIVORA,Neophoca_cinerea,Otariidae,CARNIVORA_Otariidae,16,Lineage1,34,,,,
