,Seq.Names,Order.FTL,Family.FTL,Tree.Tips,Clade.Sizes,Lineages,Sisters,Sister,Label,Tree.Tip,Clade.Size
960,Tetranematichthys_quadrifilis_AP012025.1,Siluriformes,Auchenipteridae,Siluriformes_Auchenipteridae,110,Lineage2,27,,,,
961,Clarias_fuscus_KJ819540.1,Siluriformes,Clariidae,Siluriformes_Clariidae,114,Lineage1,28,,,,
962,Clarias_macrocephalus_MT109097.1,Siluriformes,Clariidae,Siluriformes_Clariidae,114,Lineage1,28,,,,
963,Clarias_batrachus_KY767672.1,Siluriformes,Clariidae,Siluriformes_Clariidae,114,Lineage1,28,,,,
964,Clarias_dussumieri_MG644387.1,Siluriformes,Clariidae,Siluriformes_Clariidae,114,Lineage1,28,,,,
965,Clarias_gariepinus_KT809508.1,Siluriformes,Clariidae,Siluriformes_Clariidae,114,Lineage1,28,28,Clariidae,Siluriformes_Clariidae,114
966,Heteropneustes_fossilis_AP012013.1,Siluriformes,Heteropneustidae,Siluriformes_Heteropneustidae,4,Lineage2,28,28,Heteropneustidae,Siluriformes_Heteropneustidae,4
967,Silurus_lanzhouensis_KP255959.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,,,,
968,Silurus_meridionalis_HQ907992.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,,,,
969,Silurus_asotus_AP012022.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,,,,
970,Silurus_microdorsalis_KT350610.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,,,,
971,Silurus_glanis_NC_014261.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,,,,
972,Silurus_soldatovi_MT268526.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,,,,
973,Silurus_grahami_MW217571.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,,,,
974,Ompok_pabda_MK007074.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,,,,
975,Ompok_bimaculatus_KY887474.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,,,,
976,Pterocryptis_cochinchinensis_KR028479.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,,,,
977,Pterocryptis_anomala_MT433099.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,,,,
978,Kryptopterus_bicirrhis_KY569440.1,Siluriformes,Siluridae,Siluriformes_Siluridae,106,Lineage1,29,29,Siluridae,Siluriformes_Siluridae,106
979,Chaca_bankanensis_AP012008.1,Siluriformes,Chacidae,Siluriformes_Chacidae,4,Lineage2,29,29,Chacidae,Siluriformes_Chacidae,4
980,Horabagrus_brachysoma_KU870467.1,Siluriformes,Horabagridae,Siluriformes_Horabagridae,2,,,,,,
981,Horabagrus_nigricollaris_MG986722.1,Siluriformes,Horabagridae,Siluriformes_Horabagridae,2,,,,,,
982,Liobagrus_reinii_AP012015.1,Siluriformes,Amblycipitidae,Siluriformes_Amblycipitidae,34,,,,,,
983,Liobagrus_mediadiposalis_KR075136.1,Siluriformes,Amblycipitidae,Siluriformes_Amblycipitidae,34,,,,,,
984,Liobagrus_andersoni_KX767082.1,Siluriformes,Amblycipitidae,Siluriformes_Amblycipitidae,34,,,,,,
985,Liobagrus_obesus_JQ714035.1,Siluriformes,Amblycipitidae,Siluriformes_Amblycipitidae,34,,,,,,
986,Liobagrus_nigricauda_KC316116.1,Siluriformes,Amblycipitidae,Siluriformes_Amblycipitidae,34,,,,,,
987,Liobagrus_anguillicauda_JQ026256.1,Siluriformes,Amblycipitidae,Siluriformes_Amblycipitidae,34,,,,,,
988,Liobagrus_styani_KX096605.1,Siluriformes,Amblycipitidae,Siluriformes_Amblycipitidae,34,,,,,,
989,Liobagrus_marginatus_KC757128.1,Siluriformes,Amblycipitidae,Siluriformes_Amblycipitidae,34,,,,,,
990,Liobagrus_somjinensis_MN756661.1,Siluriformes,Amblycipitidae,Siluriformes_Amblycipitidae,34,,,,,,
991,Liobagrus_marginatoides_KC473938.1,Siluriformes,Amblycipitidae,Siluriformes_Amblycipitidae,34,,,,,,
992,Liobagrus_kingi_KC193779.1,Siluriformes,Amblycipitidae,Siluriformes_Amblycipitidae,34,,,,,,
993,Pareuchiloglanis_macrotrema_KP872694.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
994,Parachiloglanis_hodgarti_MW715684.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
995,Pseudecheneis_sulcata_JQ026259.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
996,Pseudecheneis_immaculata_MN082047.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
997,Glyptosternon_maculatum_JQ026251.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
998,Glaridoglanis_andersonii_JQ026254.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
999,Exostoma_labiatum_JQ026255.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1000,Pareuchiloglanis_sinensis_KP872695.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1001,Euchiloglanis_kishinouyei_JQ026252.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1002,Creteuchiloglanis_gongshanensis_KP872697.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1003,Creteuchiloglanis_kamengensis_MN396886.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1004,Pareuchiloglanis_gracilicaudata_JQ026257.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1005,Pseudexostoma_yunnanensis_JQ026258.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1006,Oreoglanis_jingdongensis_KP872691.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1007,Oreoglanis_immaculatus_KP872690.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1008,Oreoglanis_macropterus_JQ026261.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1009,Bagarius_yarrelli_JQ026260.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1010,Glyptothorax_cavia_KY230517.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1011,Glyptothorax_lanceatus_KP872685.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1012,Glyptothorax_longinema_KP872687.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1013,Glyptothorax_annandalei_MN396887.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1014,Glyptothorax_laosensis_KP271438.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1015,Glyptothorax_trilineatus_JQ026262.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1016,Glyptothorax_deqinensis_MN082046.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1017,Glyptothorax_macromaculatus_MH213458.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1018,Glyptothorax_sinensis_KJ739617.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1019,Glyptothorax_fokiensis_fokiensis_NC_018769.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1020,Pareuchiloglanis_sichuanensis_MW697900.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,,,,
1021,Pareuchiloglanis_longicauda_KP872693.1,Siluriformes,Sisoridae,Siluriformes_Sisoridae,205,Lineage1,30,30,Sisoridae,Siluriformes_Sisoridae,205
1022,Hara_jerdoni_AP012012.1,Siluriformes,Erethistidae,Siluriformes_Erethistidae,40,Lineage2,30,30,Erethistidae,Siluriformes_Erethistidae,40
1023,Pangasianodon_gigas_AY762971.1,Siluriformes,Pangasiidae,Siluriformes_Pangasiidae,28,Lineage1,31,,,,
1024,Pangasius_pangasius_KC572135.1,Siluriformes,Pangasiidae,Siluriformes_Pangasiidae,28,Lineage1,31,,,,
1025,Pangasianodon_hypophthalmus_KC846907.1,Siluriformes,Pangasiidae,Siluriformes_Pangasiidae,28,Lineage1,31,,,,
1026,Pangasius_sanitwongsei_MN809630.1,Siluriformes,Pangasiidae,Siluriformes_Pangasiidae,28,Lineage1,31,,,,
1027,Pangasius_larnaudii_AP012018.1,Siluriformes,Pangasiidae,Siluriformes_Pangasiidae,28,Lineage1,31,31,Pangasiidae,Siluriformes_Pangasiidae,28
1028,Plotosus_japonicus_AP012020.1,Siluriformes,Plotosidae,Siluriformes_Plotosidae,40,Lineage2,31,31,Plotosidae,Siluriformes_Plotosidae,40
1029,Plotosus_lineatus_KU213641.1,Siluriformes,Plotosidae,Siluriformes_Plotosidae,40,Lineage2,31,,,,
1030,Ameiurus_catus_MH324423.1,Siluriformes,Ictaluridae,Siluriformes_Ictaluridae,51,Lineage1,32,,,,
1031,Ameiurus_natalis_MF621735.1,Siluriformes,Ictaluridae,Siluriformes_Ictaluridae,51,Lineage1,32,,,,
1032,Ameiurus_nebulosus_MF621733.1,Siluriformes,Ictaluridae,Siluriformes_Ictaluridae,51,Lineage1,32,,,,
1033,Ictalurus_furcatus_MG570460.1,Siluriformes,Ictaluridae,Siluriformes_Ictaluridae,51,Lineage1,32,,,,
1034,Ictalurus_punctatus_strain_MF621716.1,Siluriformes,Ictaluridae,Siluriformes_Ictaluridae,51,Lineage1,32,,,,
1035,Ictalurus_pricei_KJ496299.1,Siluriformes,Ictaluridae,Siluriformes_Ictaluridae,51,Lineage1,32,,,,
1036,Pylodictis_olivaris_strain_MF621728.1,Siluriformes,Ictaluridae,Siluriformes_Ictaluridae,51,Lineage1,32,,,,
1037,Noturus_taylori_KP013089.1,Siluriformes,Ictaluridae,Siluriformes_Ictaluridae,51,Lineage1,32,32,Ictaluridae,Siluriformes_Ictaluridae,51
1038,Cranoglanis_bouderius_AY898626.1,Siluriformes,Cranoglanididae,Siluriformes_Cranoglanididae,5,Lineage2,32,32,Cranoglanididae,Siluriformes_Cranoglanididae,5
1039,Occidentarius_platypogon_KY930717.1,Siluriformes,Ariidae,Siluriformes_Ariidae,159,Lineage1,33,,,,
1040,Bagre_panamensis_KY930718.1,Siluriformes,Ariidae,Siluriformes_Ariidae,159,Lineage1,33,,,,
1041,Sciades_seemanni_AP012003.1,Siluriformes,Ariidae,Siluriformes_Ariidae,159,Lineage1,33,,,,
1042,Netuma_thalassina_MG587041.1,Siluriformes,Ariidae,Siluriformes_Ariidae,159,Lineage1,33,,,,
1043,Osteogeneiosus_militaris_MW566786.1,Siluriformes,Ariidae,Siluriformes_Ariidae,159,Lineage1,33,33,Ariidae,Siluriformes_Ariidae,159
1044,Rita_rita_KF670723.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,33,Bagridae,Siluriformes_Bagridae,228
1045,Pseudobagrus_trilineatus_KF356196.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1046,Pseudobagrus_albomarginatus_KF514425.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1047,Hemibagrus_macropterus_JF834542.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1048,Hemibagrus_guttatus_KJ584373.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1049,Hemibagrus_nemurus_KM454860.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1050,Hemibagrus_wyckioides_MN807278.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1051,Sperata_aor_KX950699.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1052,Mystus_cavasius_KU870465.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1053,Mystus_vittatus_KX177968.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1054,Tachysurus_argentivittatus_MW046162.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1055,Pseudobagrus_brevicaudatus_JX867256.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1056,Pseudobagrus_emarginatus_KJ600628.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1057,Leiocassis_longirostris_GU596454.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1058,Leiocassis_crassilabris_JX867257.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1059,Pseudobagrus_truncatus_JX867259.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1060,Tachysurus_nitidus_MW451217.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1061,Tachysurus_vachellii_KT202282.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1062,Pseudobagrus_ussuriensis_KC188782.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1063,Tachysurus_intermedius_KY962416.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1064,Tachysurus_fulvidraco_x_MN365880.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1065,Pelteobagrus_eupogon_KJ001784.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1066,Pseudobagrus_tokiensis_AB054127.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1067,Pseudobagrus_brevicorpus_HM355585.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1068,Pseudobagrus_koreanus_KT601095.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1069,Pseudobagrus_ondon_KJ530689.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1070,Mystus_rhegma_JQ343984.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1071,Pseudobagrus_medianalis_KJ507136.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1072,Pseudobagrus_gracilis_MW980438.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1073,Tachysurus_virgatus_MT647840.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1074,Hemibagrus_spilopterus_JQ343983.1,Siluriformes,Bagridae,Siluriformes_Bagridae,228,Lineage2,33,,,,
1075,Pseudoplatystoma_magdaleniatum_KP090204.1,Siluriformes,Pimelodidae,Siluriformes_Pimelodidae,112,Lineage1,34,,,,
1076,Pseudoplatystoma_corruscans_KJ502112.1,Siluriformes,Pimelodidae,Siluriformes_Pimelodidae,112,Lineage1,34,,,,
1077,Sorubim_cuspicaudus_KP090205.1,Siluriformes,Pimelodidae,Siluriformes_Pimelodidae,112,Lineage1,34,,,,
1078,Sorubim_lima_MN242829.1,Siluriformes,Pimelodidae,Siluriformes_Pimelodidae,112,Lineage1,34,,,,
1079,Pimelodus_pictus_AP012019.1,Siluriformes,Pimelodidae,Siluriformes_Pimelodidae,112,Lineage1,34,,,,
1080,Pimelodus_maculatus_KX371345.1,Siluriformes,Pimelodidae,Siluriformes_Pimelodidae,112,Lineage1,34,34,Pimelodidae,Siluriformes_Pimelodidae,112
1081,Lophiosilurus_alexandri_KT990219.1,Siluriformes,Pseudopimelodidae,Siluriformes_Pseudopimelodidae,37,Lineage2,34,34,Pseudopimelodidae,Siluriformes_Pseudopimelodidae,37
1082,Synodontis_schoutedeni_AP012023.1,Siluriformes,Mochokidae,Siluriformes_Mochokidae,209,Lineage1,35,35,Mochokidae,Siluriformes_Mochokidae,209
1083,Malapterurus_electricus_AP012016.1,Siluriformes,Malapteruridae,Siluriformes_Malapteruridae,21,Lineage2,35,35,Malapteruridae,Siluriformes_Malapteruridae,21
1084,Auchenoglanis_occidentalis_AP012005.1,Siluriformes,Claroteidae,Siluriformes_Claroteidae,84,,,,,,
1085,Chrysichthys_nigrodigitatus_MH709123.1,Siluriformes,Claroteidae,Siluriformes_Claroteidae,84,,,,,,
1086,Ailia_coila_MK348534.1,Siluriformes,Schilbeidae,Siluriformes_Schilbeidae,66,,,,,,
1087,Pareutropius_debauwi_AP012017.1,Siluriformes,Schilbeidae,Siluriformes_Schilbeidae,66,,,,,,
1088,Prosopium_cylindraceum_strain_MF621759.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1089,Prosopium_williamsoni_JQ390061.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1090,Stenodus_leucichthys_JQ390059.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1091,Coregonus_hoyi_MW856902.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1092,Coregonus_artedi_MH301055.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1093,Coregonus_nasus_JQ390058.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1094,Coregonus_ussuriensis_KM210289.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1095,Coregonus_baicalensis_MN394784.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1096,Coregonus_migratorius_MN394788.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1097,Coregonus_clupeaformis_JQ661483.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1098,Coregonus_oxyrinchus_JQ661403.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1099,Coregonus_lavaretus_JQ661466.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1100,Thymallus_tugarinae_KJ866483.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1101,Thymallus_burejensis_MT063037.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1102,Thymallus_grubii_flavomaculatus_KY078215.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1103,Thymallus_svetovidovi_MT063031.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1104,Thymallus_thymallus_MT063003.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1105,Thymallus_arcticus_MT063016.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1106,Thymallus_mertensii_KT867088.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1107,Thymallus_baicalensis_MT063022.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1108,Thymallus_yaluensis_KJ866484.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1109,Brachymystax_lenok_tsinlingensis_JQ686731.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1110,Brachymystax_tumensis_KJ730524.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1111,Hucho_hucho_KM588351.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1112,Hucho_taimen_HQ897271.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1113,Hucho_bleekeri_KF908853.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1114,Parahucho_perryi_KJ816316.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1115,Salvelinus_leucomaenis_KF974452.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1116,Salvelinus_fontinalis_MF621737.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1117,Salvelinus_namaycush_strain_MF621748.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1118,Salvelinus_levanidovi_MK695626.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1119,Salvethymus_svetovidovi_MK695628.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1120,Salvelinus_kuznetzovi_KU674352.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1121,Salvelinus_malma_KJ746618.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1122,Salvelinus_schmidti_MW664923.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1123,Salvelinus_alpinus_alpinus_MN957795.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1124,Salvelinus_curilus_KJ746619.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1125,Salvelinus_taranetzi_MK695630.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1126,Salvelinus_boganidae_MK695623.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1127,Salvelinus_elgyticus_MK695625.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1128,Oncorhynchus_masou_formosanus_KU523579.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1129,Oncorhynchus_nerka_EF055889.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1130,Oncorhynchus_gorbuscha_EF455489.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1131,Oncorhynchus_keta_AP010773.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1132,Oncorhynchus_kisutch_EF126369.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1133,Oncorhynchus_tshawytscha_AF392054.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1134,Oncorhynchus_clarkii_henshawi_AY886762.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1135,Oncorhynchus_mykiss_DQ288268.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1136,Oncorhynchus_gilae_MW300334.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1137,Salmo_salar_AF133701.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1138,Salmo_ischchan_MG599465.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1139,Salmo_trutta_trutta_NC_010007.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,,,,
1140,Salmo_obtusirostris_NC_037939.1,Salmoniformes,Salmonidae,Salmoniformes_Salmonidae,222,Lineage1,36,36,Salmonidae,Salmoniformes_Salmonidae,222
1141,Esox_niger_MT667244.1,Esociformes,Esocidae,Esociformes_Esocidae,7,Lineage2,36,36,Esocidae+Umbridae,Esociformes_Esocidae,14
1142,Esox_americanus_americanus_MT667252.1,Esociformes,Esocidae,Esociformes_Esocidae,7,Lineage2,36,,,,
1143,Esox_masquinongy_MT667256.1,Esociformes,Esocidae,Esociformes_Esocidae,7,Lineage2,36,,,,
1144,Esox_reichertii_KF758446.1,Esociformes,Esocidae,Esociformes_Esocidae,7,Lineage2,36,,,,
1145,Esox_lucius_NC_004593.1,Esociformes,Esocidae,Esociformes_Esocidae,7,Lineage2,36,,,,
1146,Umbra_limi_KP013095.1,Esociformes,Umbridae,Esociformes_Umbridae,7,Lineage2,36,,,,
1147,Umbra_pygmaea_MW856854.1,Esociformes,Umbridae,Esociformes_Umbridae,7,Lineage2,36,,,,
1148,Dallia_pectoralis_NC_004592.1,Esociformes,Umbridae,Esociformes_Umbridae,7,Lineage2,36,,,,
1149,Novumbra_hubbsi_NC_022455.1,Esociformes,Umbridae,Esociformes_Umbridae,7,Lineage2,36,,,,
1150,Lipolagus_ochotensis_NC_004591.1,Argentiniformes,Bathylagidae,Argentiniformes_Bathylagidae,22,,,,,,
1151,Nansenia_ardesiaca_NC_004596.1,Argentiniformes,Microstomatidae,Argentiniformes_Microstomatidae,19,,,,,,
1152,Glossanodon_semifasciatus_NC_004595.1,Argentiniformes,Argentinidae,Argentiniformes_Argentinidae,27,Lineage1,37,37,Argentinidae,Argentiniformes_Argentinidae,27
1153,Opisthoproctus_soleatus_NC_004600.1,Argentiniformes,Opisthoproctidae,Argentiniformes_Opisthoproctidae,19,Lineage2,37,37,Opisthoproctidae,Argentiniformes_Opisthoproctidae,19
1154,Retropinna_retropinna_NC_004598.1,Osmeriformes,Retropinnidae,Osmeriformes_Retropinnidae,6,,,,,,
1155,Retropinna_semoni_KX421784.1,Osmeriformes,Retropinnidae,Osmeriformes_Retropinnidae,6,,,,,,
1156,Hypomesus_olidus_KP281293.1,Osmeriformes,Osmeridae,Osmeriformes_Osmeridae,15,,,,,,
1157,Hypomesus_nipponensis_HM106489.1,Osmeriformes,Osmeridae,Osmeriformes_Osmeridae,15,,,,,,
